datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay
1999-03-26,3.986111111111111,8.200000000000001,89.125,76.70833333333333,264.24867930777935,99765.83333333333,99511.25,2.4,0.0
1999-03-27,2.423611111111111,4.6375,87.375,52.083333333333336,241.93194802099654,100367.08333333333,100107.08333333333,6.0,0.0
1999-03-28,2.1481481481481484,3.966666666666667,84.04166666666667,125.83333333333333,236.34214817236682,101366.66666666667,101106.25,0.0,0.0
1999-03-29,4.434027777777778,5.995833333333334,77.54166666666667,185.70833333333334,245.56705542018915,101772.5,101510.0,0.0,0.0
1999-03-30,4.017361111111112,7.770833333333333,82.45833333333333,47.416666666666664,258.696535910823,101734.16666666667,101474.16666666667,2.8,0.0
1999-03-31,2.185185185185185,8.637500000000001,93.29166666666667,71.75,268.63111506337026,102225.0,101965.0,1.5,0.0
1999-04-01,2.746527777777778,9.658333333333333,81.79166666666667,193.08333333333334,269.8596681576418,102424.58333333333,102165.0,0.0,0.0
1999-04-02,2.6354166666666665,8.633333333333333,76.25,198.20833333333334,260.8802593819226,102305.41666666667,102045.41666666667,0.0,0.0
1999-04-03,2.130787037037037,8.641666666666667,78.625,189.25,261.7581117477769,102227.08333333333,101966.25,0.0,0.0
1999-04-04,1.8009259259259258,9.066666666666666,82.79166666666667,196.54166666666666,266.35504726136986,102255.83333333333,101997.08333333333,0.0,0.0
1999-04-05,4.4375,8.445833333333333,90.16666666666667,130.16666666666666,266.23101198216466,102064.58333333333,101804.58333333333,1.7,0.0
1999-04-06,5.546296296296297,9.370833333333334,92.45833333333333,42.875,272.83817287535766,100967.08333333333,100709.16666666667,0.30000000000000004,0.0
1999-04-07,7.138888888888889,8.008333333333333,88.41666666666667,93.91666666666667,262.61311290849665,100094.58333333333,99841.25,3.1,0.0
1999-04-08,4.3634259259259265,8.9375,76.79166666666667,206.41666666666666,262.69143107966613,101552.91666666667,101295.0,0.0,0.0
1999-04-09,6.5844907407407405,9.695833333333333,87.16666666666667,121.58333333333333,272.66221680711425,101545.0,101287.5,0.0,0.0
1999-04-10,6.246527777777779,10.333333333333334,84.0,161.125,275.1382973091202,100787.91666666667,100532.5,0.0,0.0
1999-04-11,7.712962962962963,7.345833333333334,79.20833333333333,162.20833333333334,254.4112236111687,100276.66666666667,100018.75,0.7,0.0
1999-04-12,4.849537037037037,5.875,91.20833333333333,37.666666666666664,250.84803936499122,99225.0,98970.83333333333,8.5,0.0
1999-04-13,4.108796296296297,5.2749999999999995,91.58333333333333,93.33333333333333,247.51392363533105,98649.58333333333,98395.83333333333,6.3,0.0
1999-04-14,4.25,4.820833333333334,70.875,191.375,234.98953349132742,99281.66666666667,99025.0,5.0,4.9
1999-04-15,3.4791666666666665,2.733333333333333,89.70833333333333,89.45833333333333,232.02896296714064,99610.83333333333,99350.83333333333,7.3,5.6000000000000005
1999-04-16,4.396990740740741,4.941666666666666,83.20833333333333,139.25,242.2525911039473,100565.41666666667,100305.41666666667,2.8,0.0
1999-04-17,3.675925925925926,4.8374999999999995,72.625,142.70833333333334,236.1134855931962,100759.16666666667,100499.16666666667,0.0,0.0
1999-04-18,7.283564814814816,5.325,66.375,117.95833333333333,236.09427317572553,100197.08333333333,99937.08333333333,0.0,0.0
1999-04-19,6.8125,4.929166666666666,67.08333333333333,178.08333333333334,234.42686315232473,101081.66666666667,100821.25,0.2,0.0
1999-04-20,2.7129629629629632,4.533333333333333,69.33333333333333,207.91666666666666,233.1146604499415,101603.33333333333,101340.41666666667,0.0,0.0
1999-04-21,4.1342592592592595,6.145833333333333,70.33333333333333,199.625,242.76930205591654,100700.0,100441.66666666667,1.4000000000000001,0.0
1999-04-22,3.3703703703703702,8.700000000000001,90.125,143.08333333333334,267.82747540747545,100654.16666666667,100398.33333333333,3.8,0.0
1999-04-23,2.152777777777778,9.9375,87.41666666666667,199.875,274.381792347181,101338.75,101082.5,4.7,0.0
1999-04-24,2.896990740740741,9.125,89.95833333333333,202.54166666666666,270.2637876241204,101836.66666666667,101578.33333333333,0.2,0.0
1999-04-25,3.5578703703703702,9.887500000000001,89.66666666666667,152.58333333333334,274.902018565195,102154.58333333333,101894.58333333333,0.0,0.0
1999-04-26,4.203703703703703,11.304166666666667,80.75,201.20833333333334,279.6235243722754,102411.66666666667,102152.91666666667,0.2,0.0
1999-04-27,4.5,11.7875,63.791666666666664,270.4583333333333,272.54204117842863,102615.83333333333,102357.5,0.0,0.0
1999-04-28,4.760416666666667,9.5875,78.125,232.16666666666666,267.88578270629836,102077.91666666667,101818.33333333333,0.0,0.0
1999-04-29,2.9178240740740744,9.049999999999999,65.83333333333333,265.0833333333333,257.328677896514,101637.91666666667,101380.41666666667,0.0,0.0
1999-04-30,7.023148148148149,8.120833333333334,71.29166666666667,187.16666666666666,255.25291636914528,101087.08333333333,100828.33333333333,0.0,0.0
1999-05-01,5.120370370370371,7.6125,66.45833333333333,249.5,249.0463312780121,101587.91666666667,101327.91666666667,0.0,0.0
1999-05-02,2.4108796296296298,8.241666666666667,71.20833333333333,223.54166666666666,254.91438017561117,102112.08333333333,101852.08333333333,0.0,0.0
1999-05-03,3.5659722222222228,7.466666666666666,72.29166666666667,279.875,251.0923137001779,102178.75,101917.5,0.0,0.0
1999-05-04,2.3275462962962963,8.6875,74.625,272.0833333333333,259.4662343503778,102537.5,102275.83333333333,0.0,0.0
1999-05-05,5.211805555555556,8.791666666666666,61.208333333333336,290.3333333333333,253.00912512189157,102668.75,102408.75,0.0,0.0
1999-05-06,5.547453703703703,9.120833333333334,60.666666666666664,290.2916666666667,254.66028243302355,102660.83333333333,102400.83333333333,0.0,0.0
1999-05-07,3.902777777777778,10.466666666666667,63.375,296.375,264.412863946811,101830.41666666667,101574.16666666667,0.0,0.0
