datetime,Depth_meter,Water_Temperature_celsius
1989-01-10 00:00:00,0,4
1989-01-10 00:00:00,3,4
1989-01-10 00:00:00,5,4
1989-01-10 00:00:00,10,4
1989-01-10 00:00:00,15,4
1989-01-10 00:00:00,20,4
1989-01-10 00:00:00,25,4
1989-01-10 00:00:00,28,4
1989-02-08 00:00:00,1,4.6
1989-02-08 00:00:00,3,4.6
1989-02-08 00:00:00,10,4.6
1989-02-08 00:00:00,15,4.6
1989-02-08 00:00:00,20,4.6
1989-02-08 00:00:00,25,4.6
1989-02-08 00:00:00,27,4.6
1989-02-08 00:00:00,28,4.6
1989-03-08 00:00:00,0,4.2
1989-03-08 00:00:00,3,4.2
1989-03-08 00:00:00,5,4.2
1989-03-08 00:00:00,10,4.2
1989-03-08 00:00:00,15,4.2
1989-03-08 00:00:00,20,4.2
1989-03-08 00:00:00,25,4.2
1989-03-08 00:00:00,30,4.1
1989-04-11 00:00:00,0,5.5
1989-04-11 00:00:00,3,5.5
1989-04-11 00:00:00,4,5.5
1989-04-11 00:00:00,6,5.5
1989-04-11 00:00:00,10,5.4
1989-04-11 00:00:00,15,5.4
1989-04-11 00:00:00,20,5.4
1989-04-11 00:00:00,25,5.4
1989-04-11 00:00:00,28,5.4
1989-04-26 00:00:00,0,7.3
1989-04-26 00:00:00,2,7.3
1989-04-26 00:00:00,3,7.3
1989-04-26 00:00:00,4,7.3
1989-04-26 00:00:00,6,7.2
1989-04-26 00:00:00,8,7.2
1989-04-26 00:00:00,10,7.2
1989-04-26 00:00:00,15,6.7
1989-04-26 00:00:00,20,6.5
1989-04-26 00:00:00,26,6.4
1989-04-26 00:00:00,28,6.4
1989-05-16 00:00:00,0,10.7
1989-05-16 00:00:00,1,10.7
1989-05-16 00:00:00,2,10.6
1989-05-16 00:00:00,3,10.6
1989-05-16 00:00:00,4,10.5
1989-05-16 00:00:00,5,10.4
1989-05-16 00:00:00,6,10.3
1989-05-16 00:00:00,7,10
1989-05-16 00:00:00,8,9.9
1989-05-16 00:00:00,9,9.8
1989-05-16 00:00:00,10,9.6
1989-05-16 00:00:00,15,8.8
1989-05-16 00:00:00,16,8.7
1989-05-16 00:00:00,17,8.3
1989-05-16 00:00:00,18,7.8
1989-05-16 00:00:00,19,7.4
1989-05-16 00:00:00,20,7.2
1989-05-16 00:00:00,25,6.9
1989-05-16 00:00:00,30,6.8
1989-05-30 00:00:00,0,15.7
1989-05-30 00:00:00,1,15.6
1989-05-30 00:00:00,2,15.6
1989-05-30 00:00:00,2.5,15.7
1989-05-30 00:00:00,3,15.6
1989-05-30 00:00:00,4,15.5
1989-05-30 00:00:00,4.5,15
1989-05-30 00:00:00,5,14.5
1989-05-30 00:00:00,5.5,12.5
1989-05-30 00:00:00,6,11.5
1989-05-30 00:00:00,7,10.9
1989-05-30 00:00:00,8,10.5
1989-05-30 00:00:00,9,10.4
1989-05-30 00:00:00,10,10.2
1989-05-30 00:00:00,11,9.9
1989-05-30 00:00:00,12,9.7
1989-05-30 00:00:00,13,9.5
1989-05-30 00:00:00,14,9.3
1989-05-30 00:00:00,15,9
1989-05-30 00:00:00,20,7.3
1989-05-30 00:00:00,25,7
1989-05-30 00:00:00,30,6.9
1989-06-14 00:00:00,0,18.5
1989-06-14 00:00:00,1,18.4
1989-06-14 00:00:00,2,18.1
1989-06-14 00:00:00,3,15.8
1989-06-14 00:00:00,4,14.9
1989-06-14 00:00:00,5,14.5
1989-06-14 00:00:00,6,14
1989-06-14 00:00:00,7,13.6
1989-06-14 00:00:00,8,12.8
1989-06-14 00:00:00,9,11.5
1989-06-14 00:00:00,10,10.3
1989-06-14 00:00:00,12,9.7
1989-06-14 00:00:00,14,9.1
1989-06-14 00:00:00,15,8.8
1989-06-14 00:00:00,16,8.4
1989-06-14 00:00:00,18,7.7
1989-06-14 00:00:00,20,7.4
1989-06-14 00:00:00,22,7.3
1989-06-14 00:00:00,24,7.2
1989-06-14 00:00:00,25,7.2
1989-06-14 00:00:00,26,7.2
1989-06-14 00:00:00,27,7.1
1989-06-14 00:00:00,28,7.1
1989-06-14 00:00:00,29,7.1
1989-06-27 00:00:00,0,20.3
1989-06-27 00:00:00,1,20.3
1989-06-27 00:00:00,2,20.3
1989-06-27 00:00:00,2,20.2
1989-06-27 00:00:00,3,20.2
1989-06-27 00:00:00,4,20
1989-06-27 00:00:00,5,19.6
1989-06-27 00:00:00,6,14.7
1989-06-27 00:00:00,7,13.5
1989-06-27 00:00:00,8,12.3
1989-06-27 00:00:00,9,11.4
1989-06-27 00:00:00,10,10.6
1989-06-27 00:00:00,11,10
1989-06-27 00:00:00,12,9.7
1989-06-27 00:00:00,13,9.5
1989-06-27 00:00:00,14,9.3
1989-06-27 00:00:00,15,8.9
1989-06-27 00:00:00,16,8.5
1989-06-27 00:00:00,17,8.2
1989-06-27 00:00:00,18,8
1989-06-27 00:00:00,19,7.8
1989-06-27 00:00:00,20,7.6
1989-06-27 00:00:00,21,7.5
1989-06-27 00:00:00,22,7.4
1989-06-27 00:00:00,23,7.3
1989-06-27 00:00:00,24,7.2
1989-06-27 00:00:00,25,7.2
1989-06-27 00:00:00,26,7.1
1989-06-27 00:00:00,27,7.1
1989-06-27 00:00:00,28,7.1
1989-06-27 00:00:00,29,7.2
1989-06-27 00:00:00,30,7.2
1989-07-12 00:00:00,0,19.3
1989-07-12 00:00:00,1,19.3
1989-07-12 00:00:00,2,19.3
1989-07-12 00:00:00,3,19.3
1989-07-12 00:00:00,4,19.2
1989-07-12 00:00:00,5.5,18.8
1989-07-12 00:00:00,6,16.6
1989-07-12 00:00:00,7,14.1
1989-07-12 00:00:00,8,12.1
1989-07-12 00:00:00,10,10.1
1989-07-12 00:00:00,12,9.4
1989-07-12 00:00:00,14,8.9
1989-07-12 00:00:00,15,8.6
1989-07-12 00:00:00,16,8.3
1989-07-12 00:00:00,18,7.8
1989-07-12 00:00:00,20,7.5
1989-07-12 00:00:00,22,7.4
1989-07-12 00:00:00,24,7.3
1989-07-12 00:00:00,25,7.3
1989-07-12 00:00:00,26,7.3
1989-07-12 00:00:00,27,7.3
1989-07-12 00:00:00,28,7.3
1989-07-25 00:00:00,0,18.3
1989-07-25 00:00:00,1,18.3
1989-07-25 00:00:00,2,18.3
1989-07-25 00:00:00,3,18.2
1989-07-25 00:00:00,4,17.9
1989-07-25 00:00:00,6,16.7
1989-07-25 00:00:00,7,16.1
1989-07-25 00:00:00,8,15.2
1989-07-25 00:00:00,9,14.8
1989-07-25 00:00:00,9.5,13.7
1989-07-25 00:00:00,10,11.9
1989-07-25 00:00:00,11,11.1
1989-07-25 00:00:00,13,9.4
1989-07-25 00:00:00,15,8.8
1989-07-25 00:00:00,17,8.3
1989-07-25 00:00:00,18,8.1
1989-07-25 00:00:00,19,7.7
1989-07-25 00:00:00,20,7.6
1989-07-25 00:00:00,22,7.5
1989-07-25 00:00:00,25,7.4
1989-07-25 00:00:00,29,7.2
1989-07-25 00:00:00,30,7.2
1989-08-08 00:00:00,0,16.9
1989-08-08 00:00:00,1,16.7
1989-08-08 00:00:00,2,15.9
1989-08-08 00:00:00,3,15.6
1989-08-08 00:00:00,4,15.5
1989-08-08 00:00:00,5,15.5
1989-08-08 00:00:00,6,15.4
1989-08-08 00:00:00,7,15.3
1989-08-08 00:00:00,8,15.1
1989-08-08 00:00:00,9,15.1
1989-08-08 00:00:00,10,14.9
1989-08-08 00:00:00,11,13.9
1989-08-08 00:00:00,12,13
1989-08-08 00:00:00,13,9.4
1989-08-08 00:00:00,14,8.9
1989-08-08 00:00:00,15,8.4
1989-08-08 00:00:00,16,8.1
1989-08-08 00:00:00,17,7.8
1989-08-08 00:00:00,18,7.7
1989-08-08 00:00:00,19,7.7
1989-08-08 00:00:00,20,7.5
1989-08-08 00:00:00,21,7.5
1989-08-08 00:00:00,22,7.3
1989-08-08 00:00:00,23,7.3
1989-08-08 00:00:00,24,7.3
1989-08-08 00:00:00,25,7.3
1989-08-08 00:00:00,26,7.3
1989-08-08 00:00:00,27,7.3
1989-08-08 00:00:00,28,7.3
1989-08-08 00:00:00,29,7.3
1989-08-08 00:00:00,30,7.3
1989-08-23 00:00:00,0,17.6
1989-08-23 00:00:00,1,17.5
1989-08-23 00:00:00,2,17.6
1989-08-23 00:00:00,3,17.5
1989-08-23 00:00:00,4,17.5
1989-08-23 00:00:00,5,17.5
1989-08-23 00:00:00,6,17.3
1989-08-23 00:00:00,7,17.2
1989-08-23 00:00:00,8,16.8
1989-08-23 00:00:00,9,16.5
1989-08-23 00:00:00,10,15.8
1989-08-23 00:00:00,11,14.9
1989-08-23 00:00:00,12,13.5
1989-08-23 00:00:00,13,12.2
1989-08-23 00:00:00,14,10.3
1989-08-23 00:00:00,15,9.1
1989-08-23 00:00:00,16,8.8
1989-08-23 00:00:00,17,8.3
1989-08-23 00:00:00,18,8.1
1989-08-23 00:00:00,19,7.9
1989-08-23 00:00:00,20,7.8
1989-08-23 00:00:00,21,7.7
1989-08-23 00:00:00,22,7.6
1989-08-23 00:00:00,23,7.6
1989-08-23 00:00:00,24,7.5
1989-08-23 00:00:00,25,7.4
1989-08-23 00:00:00,29,7.4
1989-08-23 00:00:00,30,7.3
1989-09-07 00:00:00,0,16.3
1989-09-07 00:00:00,1,16.1
1989-09-07 00:00:00,2,16
1989-09-07 00:00:00,3,16
1989-09-07 00:00:00,4,16
1989-09-07 00:00:00,5,15.9
1989-09-07 00:00:00,6,15.9
1989-09-07 00:00:00,7,15.8
1989-09-07 00:00:00,8,15.7
1989-09-07 00:00:00,9,15.6
1989-09-07 00:00:00,10,15.4
1989-09-07 00:00:00,11,15.1
1989-09-07 00:00:00,12,14.1
1989-09-07 00:00:00,13,12.4
1989-09-07 00:00:00,14,9.8
1989-09-07 00:00:00,15,9.1
1989-09-07 00:00:00,16,8.5
1989-09-07 00:00:00,17,8.1
1989-09-07 00:00:00,18,7.9
1989-09-07 00:00:00,19,7.8
1989-09-07 00:00:00,20,7.6
1989-09-07 00:00:00,21,7.6
1989-09-07 00:00:00,22,7.5
1989-09-07 00:00:00,23,7.5
1989-09-07 00:00:00,24,7.5
1989-09-07 00:00:00,25,7.4
1989-09-07 00:00:00,26,7.4
1989-09-07 00:00:00,27,7.4
1989-09-07 00:00:00,28,7.4
1989-09-07 00:00:00,29,7.4
1989-09-07 00:00:00,30,7.7
1989-09-19 00:00:00,0,15.5
1989-09-19 00:00:00,1,15.5
1989-09-19 00:00:00,2,15.4
1989-09-19 00:00:00,3,15.4
1989-09-19 00:00:00,4,15.4
1989-09-19 00:00:00,5,15.2
1989-09-19 00:00:00,6,15.1
1989-09-19 00:00:00,7,15.1
1989-09-19 00:00:00,8,15
1989-09-19 00:00:00,9,15
1989-09-19 00:00:00,10,15
1989-09-19 00:00:00,11,14.9
1989-09-19 00:00:00,12,14.9
1989-09-19 00:00:00,13,13.7
1989-09-19 00:00:00,13.5,13.7
1989-09-19 00:00:00,14,12.5
1989-09-19 00:00:00,15,10
1989-09-19 00:00:00,16,8.9
1989-09-19 00:00:00,17,8.6
1989-09-19 00:00:00,18,8.2
1989-09-19 00:00:00,20,7.9
1989-09-19 00:00:00,22,7.7
1989-09-19 00:00:00,25,7.4
1989-09-19 00:00:00,27,7.3
1989-09-19 00:00:00,30,7.4
1989-10-05 00:00:00,0,13.5
1989-10-05 00:00:00,2,13.5
1989-10-05 00:00:00,3,13.5
1989-10-05 00:00:00,4,13.5
1989-10-05 00:00:00,6,13.4
1989-10-05 00:00:00,8,13.4
1989-10-05 00:00:00,10,13.4
1989-10-05 00:00:00,12,13.4
1989-10-05 00:00:00,14,13.4
1989-10-05 00:00:00,15,13.3
1989-10-05 00:00:00,15.5,13.1
1989-10-05 00:00:00,16,11.7
1989-10-05 00:00:00,16.5,10.6
1989-10-05 00:00:00,17,9.6
1989-10-05 00:00:00,17.5,9.2
1989-10-05 00:00:00,18,8.6
1989-10-05 00:00:00,19,8.1
1989-10-05 00:00:00,20,8
1989-10-05 00:00:00,22,7.8
1989-10-05 00:00:00,25,7.6
1989-10-05 00:00:00,30,7.5
1989-10-18 00:00:00,0,11.7
1989-10-18 00:00:00,1,11.7
1989-10-18 00:00:00,2,11.7
1989-10-18 00:00:00,3,11.7
1989-10-18 00:00:00,4,11.7
1989-10-18 00:00:00,5,11.7
1989-10-18 00:00:00,7,11.7
1989-10-18 00:00:00,9,11.6
1989-10-18 00:00:00,10,11.6
1989-10-18 00:00:00,12,11.6
1989-10-18 00:00:00,14,11.6
1989-10-18 00:00:00,15,11.6
1989-10-18 00:00:00,17,11.6
1989-10-18 00:00:00,18,10.9
1989-10-18 00:00:00,18,11.4
1989-10-18 00:00:00,19,8.2
1989-10-18 00:00:00,20,7.9
1989-10-18 00:00:00,22,7.7
1989-10-18 00:00:00,24,7.6
1989-10-18 00:00:00,25,7.5
1989-10-18 00:00:00,27,7.5
1989-10-18 00:00:00,29,7.4
1989-10-18 00:00:00,30,7.4
1989-10-18 00:00:00,30.5,7.4
1989-11-01 00:00:00,4,11
1989-11-01 00:00:00,30,11
1989-12-06 00:00:00,0,5.6
1989-12-06 00:00:00,3,5.6
1989-12-06 00:00:00,5,5.6
1989-12-06 00:00:00,6,5.6
1989-12-06 00:00:00,8,5.7
1989-12-06 00:00:00,10,5.7
1989-12-06 00:00:00,15,5.6
1989-12-06 00:00:00,20,5.7
1989-12-06 00:00:00,22.5,5.7
1989-12-06 00:00:00,25,5.7
1989-12-06 00:00:00,27.5,5.7
1989-12-06 00:00:00,30,5.7
1990-01-11 00:00:00,0,3.7
1990-01-11 00:00:00,2,3.7
1990-01-11 00:00:00,3,3.7
1990-01-11 00:00:00,4,3.7
1990-01-11 00:00:00,6,3.7
1990-01-11 00:00:00,8,3.7
1990-01-11 00:00:00,10,3.7
1990-01-11 00:00:00,12,3.7
1990-01-11 00:00:00,14,3.7
1990-01-11 00:00:00,16,3.7
1990-01-11 00:00:00,18,3.6
1990-01-11 00:00:00,20,3.6
1990-01-11 00:00:00,22,3.6
1990-01-11 00:00:00,24,3.6
1990-01-11 00:00:00,26,3.6
1990-01-11 00:00:00,28,3.6
1990-01-11 00:00:00,29.5,3.6
1990-02-06 00:00:00,0,4.1
1990-02-06 00:00:00,2,4
1990-02-06 00:00:00,3,4
1990-02-06 00:00:00,4,4
1990-02-06 00:00:00,6,4
1990-02-06 00:00:00,8,4
1990-02-06 00:00:00,10,4
1990-02-06 00:00:00,12,4
1990-02-06 00:00:00,14,4
1990-02-06 00:00:00,16,4
1990-02-06 00:00:00,18,4
1990-02-06 00:00:00,20,4
1990-02-06 00:00:00,22,4
1990-02-06 00:00:00,24,4
1990-02-06 00:00:00,26,4
1990-02-06 00:00:00,28,4
1990-02-06 00:00:00,30,4
1990-02-06 00:00:00,31,4
1990-03-07 00:00:00,0,4.5
1990-03-07 00:00:00,2,4.4
1990-03-07 00:00:00,3,4.4
1990-03-07 00:00:00,6,4.4
1990-03-07 00:00:00,8,4.4
1990-03-07 00:00:00,10,4.4
1990-03-07 00:00:00,15,4.4
1990-03-07 00:00:00,20,4.4
1990-03-07 00:00:00,25,4.4
1990-03-07 00:00:00,28,4.4
1990-04-05 00:00:00,0,6.5
1990-04-05 00:00:00,1,6.5
1990-04-05 00:00:00,2,6.4
1990-04-05 00:00:00,3,6.4
1990-04-05 00:00:00,4,6.4
1990-04-05 00:00:00,6,6.4
1990-04-05 00:00:00,8,6.4
1990-04-05 00:00:00,10,6.4
1990-04-05 00:00:00,12,6.4
1990-04-05 00:00:00,14,6.4
1990-04-05 00:00:00,16,6.4
1990-04-05 00:00:00,18,6.4
1990-04-05 00:00:00,20,6.4
1990-04-05 00:00:00,22,6.4
1990-04-05 00:00:00,24,6.4
1990-04-05 00:00:00,26,6.3
1990-04-05 00:00:00,28,6.1
1990-04-05 00:00:00,30,6.1
1990-04-05 00:00:00,31,6
1990-04-18 00:00:00,0,7.1
1990-04-18 00:00:00,3,7
1990-04-18 00:00:00,5,7
1990-04-18 00:00:00,10,6.9
1990-04-18 00:00:00,15,6.8
1990-04-18 00:00:00,20,6.7
1990-04-18 00:00:00,25,6.5
1990-04-18 00:00:00,30,6.5
1990-05-02 00:00:00,0,13.7
1990-05-02 00:00:00,1,11.6
1990-05-02 00:00:00,2,10.8
1990-05-02 00:00:00,3,9.9
1990-05-02 00:00:00,4,9.7
1990-05-02 00:00:00,5,9.6
1990-05-02 00:00:00,6,9.6
1990-05-02 00:00:00,7,9.5
1990-05-02 00:00:00,8,9.4
1990-05-02 00:00:00,9,9
1990-05-02 00:00:00,10,8.9
1990-05-02 00:00:00,11,8.7
1990-05-02 00:00:00,12,8.6
1990-05-02 00:00:00,13,8.5
1990-05-02 00:00:00,14,8.4
1990-05-02 00:00:00,15,8.3
1990-05-02 00:00:00,16,7.9
1990-05-02 00:00:00,17,7.4
1990-05-02 00:00:00,18,7.3
1990-05-02 00:00:00,19,7.2
1990-05-02 00:00:00,20,7.2
1990-05-02 00:00:00,21,7.2
1990-05-02 00:00:00,22,7.2
1990-05-02 00:00:00,23,7.2
1990-05-02 00:00:00,24,7.1
1990-05-02 00:00:00,25,7.1
1990-05-02 00:00:00,26,7.1
1990-05-02 00:00:00,27,7.1
1990-05-02 00:00:00,28,7.1
1990-05-02 00:00:00,29,7
1990-05-02 00:00:00,30,7
1990-05-15 00:00:00,0,15
1990-05-15 00:00:00,1,15
1990-05-15 00:00:00,2,15
1990-05-15 00:00:00,3,14.9
1990-05-15 00:00:00,4,14.8
1990-05-15 00:00:00,5,13.1
1990-05-15 00:00:00,6,10.2
1990-05-15 00:00:00,7,9.7
1990-05-15 00:00:00,8,9.3
1990-05-15 00:00:00,9,9.2
1990-05-15 00:00:00,10,9.1
1990-05-15 00:00:00,11,9
1990-05-15 00:00:00,12,8.8
1990-05-15 00:00:00,13,8.7
1990-05-15 00:00:00,14,8.4
1990-05-15 00:00:00,15,8.2
1990-05-15 00:00:00,16,8
1990-05-15 00:00:00,17,7.8
1990-05-15 00:00:00,18,7.6
1990-05-15 00:00:00,19,7.5
1990-05-15 00:00:00,20,7.4
1990-05-15 00:00:00,21,7.3
1990-05-15 00:00:00,22,7.2
1990-05-15 00:00:00,23,7.2
1990-05-15 00:00:00,24,7.1
1990-05-15 00:00:00,25,7.1
1990-05-15 00:00:00,26,7.1
1990-05-15 00:00:00,27,7.1
1990-05-15 00:00:00,28,7.1
1990-05-15 00:00:00,29,7.1
1990-05-15 00:00:00,30,7
1990-05-30 00:00:00,0,14.2
1990-05-30 00:00:00,1,14.1
1990-05-30 00:00:00,2,13.6
1990-05-30 00:00:00,3,13.4
1990-05-30 00:00:00,4,12.8
1990-05-30 00:00:00,5,12.6
1990-05-30 00:00:00,6,12.4
1990-05-30 00:00:00,7,12.3
1990-05-30 00:00:00,8,12.2
1990-05-30 00:00:00,9,11.2
1990-05-30 00:00:00,10,10.4
1990-05-30 00:00:00,11,9
1990-05-30 00:00:00,12,8.7
1990-05-30 00:00:00,13,8.3
1990-05-30 00:00:00,14,7.9
1990-05-30 00:00:00,15,7.8
1990-05-30 00:00:00,16,7.5
1990-05-30 00:00:00,17,7.3
1990-05-30 00:00:00,18,7.2
1990-05-30 00:00:00,19,7.2
1990-05-30 00:00:00,20,7.2
1990-05-30 00:00:00,21,7.2
1990-05-30 00:00:00,22,7.1
1990-05-30 00:00:00,23,7.1
1990-05-30 00:00:00,24,7.1
1990-05-30 00:00:00,25,7.1
1990-05-30 00:00:00,26,7
1990-05-30 00:00:00,27,7
1990-05-30 00:00:00,28,7
1990-05-30 00:00:00,29,7
1990-05-30 00:00:00,30,7
1990-06-13 00:00:00,0,18
1990-06-13 00:00:00,1,17.9
1990-06-13 00:00:00,2,17.1
1990-06-13 00:00:00,3,16.7
1990-06-13 00:00:00,3,16.7
1990-06-13 00:00:00,4,16.2
1990-06-13 00:00:00,5,15.3
1990-06-13 00:00:00,6,14.6
1990-06-13 00:00:00,7,14.2
1990-06-13 00:00:00,8,12.8
1990-06-13 00:00:00,9,11.4
1990-06-13 00:00:00,10,10.5
1990-06-13 00:00:00,11,9.8
1990-06-13 00:00:00,12,8.9
1990-06-13 00:00:00,13,8.4
1990-06-13 00:00:00,14,8.1
1990-06-13 00:00:00,15,7.9
1990-06-13 00:00:00,16,7.8
1990-06-13 00:00:00,17,7.7
1990-06-13 00:00:00,18,7.6
1990-06-13 00:00:00,19,7.5
1990-06-13 00:00:00,20,7.5
1990-06-13 00:00:00,21,7.4
1990-06-13 00:00:00,22,7.3
1990-06-13 00:00:00,23,7.3
1990-06-13 00:00:00,24,7.3
1990-06-13 00:00:00,25,7.3
1990-06-13 00:00:00,26,7.3
1990-06-13 00:00:00,27,7.3
1990-06-13 00:00:00,28,7.3
1990-06-13 00:00:00,29,7.2
1990-06-13 00:00:00,30,7.2
1990-06-13 00:00:00,31,7.2
1990-06-13 00:00:00,32,7.2
1990-06-26 00:00:00,0,17.6
1990-06-26 00:00:00,1,17.6
1990-06-26 00:00:00,2,17.5
1990-06-26 00:00:00,3,17.4
1990-06-26 00:00:00,4,17.2
1990-06-26 00:00:00,5,17.2
1990-06-26 00:00:00,6,17.1
1990-06-26 00:00:00,7,15
1990-06-26 00:00:00,8,13.1
1990-06-26 00:00:00,9,11.4
1990-06-26 00:00:00,10,10.4
1990-06-26 00:00:00,11,9.6
1990-06-26 00:00:00,12,8.8
1990-06-26 00:00:00,13,8.5
1990-06-26 00:00:00,14,8.2
1990-06-26 00:00:00,15,7.8
1990-06-26 00:00:00,16,7.7
1990-06-26 00:00:00,17,7.7
1990-06-26 00:00:00,18,7.6
1990-06-26 00:00:00,19,7.6
1990-06-26 00:00:00,20,7.5
1990-06-26 00:00:00,21,7.5
1990-06-26 00:00:00,22,7.4
1990-06-26 00:00:00,23,7.4
1990-06-26 00:00:00,24,7.3
1990-06-26 00:00:00,25,7.3
1990-06-26 00:00:00,26,7.3
1990-06-26 00:00:00,27,7.3
1990-06-26 00:00:00,28,7.3
1990-06-26 00:00:00,29,7.3
1990-07-11 00:00:00,0,16.1
1990-07-11 00:00:00,1,16.2
1990-07-11 00:00:00,2,16.2
1990-07-11 00:00:00,3,16.2
1990-07-11 00:00:00,4,16.1
1990-07-11 00:00:00,5,16.1
1990-07-11 00:00:00,6,16.1
1990-07-11 00:00:00,7,16.1
1990-07-11 00:00:00,8,16.1
1990-07-11 00:00:00,9,15.9
1990-07-11 00:00:00,10,11.8
1990-07-11 00:00:00,11,9.9
1990-07-11 00:00:00,12,9.2
1990-07-11 00:00:00,13,8.8
1990-07-11 00:00:00,14,8.5
1990-07-11 00:00:00,15,8.1
1990-07-11 00:00:00,16,7.9
1990-07-11 00:00:00,17,7.8
1990-07-11 00:00:00,18,7.8
1990-07-11 00:00:00,19,7.6
1990-07-11 00:00:00,20,7.6
1990-07-11 00:00:00,21,7.5
1990-07-11 00:00:00,22,7.4
1990-07-11 00:00:00,23,7.4
1990-07-11 00:00:00,24,7.4
1990-07-11 00:00:00,25,7.4
1990-07-11 00:00:00,26,7.4
1990-07-11 00:00:00,27,7.3
1990-07-11 00:00:00,28,7.3
1990-07-11 00:00:00,29,7.3
1990-07-11 00:00:00,30,7.3
1990-07-25 00:00:00,0,17.8
1990-07-25 00:00:00,1,17.8
1990-07-25 00:00:00,2,17.7
1990-07-25 00:00:00,3,17.7
1990-07-25 00:00:00,4,17.6
1990-07-25 00:00:00,5,17.6
1990-07-25 00:00:00,6,17.6
1990-07-25 00:00:00,7,17.4
1990-07-25 00:00:00,8,17
1990-07-25 00:00:00,9,16.2
1990-07-25 00:00:00,10,13.2
1990-07-25 00:00:00,11,11.7
1990-07-25 00:00:00,12,9.4
1990-07-25 00:00:00,13,8.9
1990-07-25 00:00:00,14,8.1
1990-07-25 00:00:00,15,7.9
1990-07-25 00:00:00,16,7.8
1990-07-25 00:00:00,17,7.7
1990-07-25 00:00:00,18,7.6
1990-07-25 00:00:00,19,7.6
1990-07-25 00:00:00,20,7.5
1990-07-25 00:00:00,21,7.5
1990-07-25 00:00:00,22,7.4
1990-07-25 00:00:00,23,7.4
1990-07-25 00:00:00,24,7.4
1990-07-25 00:00:00,25,7.4
1990-07-25 00:00:00,26,7.4
1990-07-25 00:00:00,27,7.4
1990-07-25 00:00:00,28,7.4
1990-07-25 00:00:00,29,7.4
1990-07-25 00:00:00,30,7.4
1990-08-07 00:00:00,0,19.4
1990-08-07 00:00:00,1,19.4
1990-08-07 00:00:00,2,19.4
1990-08-07 00:00:00,3,19.4
1990-08-07 00:00:00,4,19.4
1990-08-07 00:00:00,5,19.3
1990-08-07 00:00:00,6,19.2
1990-08-07 00:00:00,7,17.8
1990-08-07 00:00:00,8,17
1990-08-07 00:00:00,9,16.3
1990-08-07 00:00:00,10,14.7
1990-08-07 00:00:00,11,12.3
1990-08-07 00:00:00,12,10.4
1990-08-07 00:00:00,13,9.1
1990-08-07 00:00:00,14,8.6
1990-08-07 00:00:00,15,8.1
1990-08-07 00:00:00,16,7.9
1990-08-07 00:00:00,17,7.8
1990-08-07 00:00:00,18,7.7
1990-08-07 00:00:00,19,7.7
1990-08-07 00:00:00,20,7.7
1990-08-07 00:00:00,21,7.6
1990-08-07 00:00:00,22,7.5
1990-08-07 00:00:00,23,7.4
1990-08-07 00:00:00,24,7.4
1990-08-07 00:00:00,25,7.4
1990-08-07 00:00:00,26,7.4
1990-08-07 00:00:00,27,7.4
1990-08-07 00:00:00,28,7.3
1990-08-07 00:00:00,29,7.3
1990-08-07 00:00:00,30,7.3
1990-08-22 00:00:00,0,18
1990-08-22 00:00:00,1,18
1990-08-22 00:00:00,2,18
1990-08-22 00:00:00,3,18
1990-08-22 00:00:00,3,18
1990-08-22 00:00:00,4,18
1990-08-22 00:00:00,5,18
1990-08-22 00:00:00,6,18
1990-08-22 00:00:00,7,18
1990-08-22 00:00:00,8,18
1990-08-22 00:00:00,9,17.9
1990-08-22 00:00:00,10,17.9
1990-08-22 00:00:00,11,17.7
1990-08-22 00:00:00,12,13.5
1990-08-22 00:00:00,13,12.8
1990-08-22 00:00:00,14,12.9
1990-08-22 00:00:00,15,11.4
1990-08-22 00:00:00,16,11.1
1990-08-22 00:00:00,17,9.6
1990-08-22 00:00:00,18,8.6
1990-08-22 00:00:00,19,8.1
1990-08-22 00:00:00,20,8
1990-08-22 00:00:00,21,7.9
1990-08-22 00:00:00,22,7.8
1990-08-22 00:00:00,23,7.7
1990-08-22 00:00:00,24,7.7
1990-08-22 00:00:00,25,7.7
1990-08-22 00:00:00,26,7.6
1990-08-22 00:00:00,27,7.5
1990-08-22 00:00:00,28,7.5
1990-08-22 00:00:00,29,7.4
1990-08-22 00:00:00,30,7.4
1990-09-05 00:00:00,0,17.6
1990-09-05 00:00:00,1,17.6
1990-09-05 00:00:00,2,17.6
1990-09-05 00:00:00,3,17.5
1990-09-05 00:00:00,4,17.4
1990-09-05 00:00:00,5,17.4
1990-09-05 00:00:00,6,17.3
1990-09-05 00:00:00,7,17.3
1990-09-05 00:00:00,8,17.1
1990-09-05 00:00:00,9,17
1990-09-05 00:00:00,10,15.9
1990-09-05 00:00:00,11,12.9
1990-09-05 00:00:00,12,11
1990-09-05 00:00:00,13,9.7
1990-09-05 00:00:00,14,8.8
1990-09-05 00:00:00,15,8.4
1990-09-05 00:00:00,16,8.1
1990-09-05 00:00:00,17,7.8
1990-09-05 00:00:00,18,7.6
1990-09-05 00:00:00,19,7.6
1990-09-05 00:00:00,20,7.5
1990-09-05 00:00:00,21,7.5
1990-09-05 00:00:00,22,7.4
1990-09-05 00:00:00,23,7.4
1990-09-05 00:00:00,24,7.3
1990-09-05 00:00:00,25,7.3
1990-09-05 00:00:00,26,7.3
1990-09-05 00:00:00,27,7.3
1990-09-05 00:00:00,28,7.3
