datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay
1990-01-01 00:00:00,5.0584583,-4.7599854,78.544378,0,284.73001,100000,99760,0,0
1990-01-01 01:00:00,5.1157893,-5.0700134,78.574875,0,277.91,100000,99760,0,0
1990-01-01 02:00:00,5.0009,-5.3299927,78.556092,0,277.91,100000,99760,0,0
1990-01-01 03:00:00,4.922215,-5.6000122,78.561577,0,277.91,100000,99760,0,0
1990-01-01 04:00:00,4.8648637,-5.8599915,78.48836,0,272.73999,100000,99760,0,1.536
1990-01-01 05:00:00,4.7592542,-6.130011,78.537326,0,272.74005,100000,99760,0,0.5208
1990-01-01 06:00:00,4.6684044,-6.4,78.570807,0,272.74005,100000,99760,0,0.5376
1990-01-01 07:00:00,4.6002718,-6.669989,78.562947,0,268.32001,100000,99760,0,0
1990-01-01 08:00:00,4.8820076,-6.8899902,78.801485,0,268.32001,100000,99760,0,0
1990-01-01 09:00:00,5.223964,-7.1099915,79.028318,17.68,268.32001,100000,99760,0,0
1990-01-01 10:00:00,5.6103121,-7.3299622,79.23772,52.560001,262.51001,100000,99760,0,0
1990-01-01 11:00:00,5.7275213,-7.5799927,77.870188,79.839996,262.51001,100000,99760,0,0
1990-01-01 12:00:00,5.8488288,-7.8200134,76.378873,101.801,262.51001,100000,99760,0,0.4032
1990-01-01 13:00:00,5.9739855,-8.0700134,74.86788,161.998,251.86,100000,99760,0,0
1990-01-01 14:00:00,6.2746793,-8.2800049,73.036103,147.41701,251.86,100000,99760,0,0
1990-01-01 15:00:00,6.5898482,-8.4899963,71.150634,122.476,251.86,100000,99760,0,0
1990-01-01 16:00:00,6.8944182,-8.6999878,69.156792,111.344,232.10001,100000,99760,0,0
1990-01-01 17:00:00,6.6751029,-8.8699707,68.628691,37.431999,232.10001,100000,99760,0,0
1990-01-01 18:00:00,6.4696829,-9.0499939,68.128166,0,232.10001,100000,99760,0,0
1990-01-01 19:00:00,6.2631384,-9.2200073,67.542261,0,255.27,100000,99760,0,0
1990-01-01 20:00:00,6.2116828,-9.380011,70.746164,0,255.27,100000,99760,0,0
1990-01-01 21:00:00,6.1676981,-9.5399536,74.042247,0,255.27,100000,99760,0,0
1990-01-01 22:00:00,6.1167966,-9.7099976,77.452834,0,236.38,100000,99760,0,0
1990-01-01 23:00:00,5.5414888,-9.8099731,78.713106,0,236.38,100000,99760,0,0
1990-01-02 00:00:00,4.9580035,-9.9100098,79.961981,0,236.38,100000,99760,0,0.2784
1990-01-02 01:00:00,4.3914122,-10.019965,81.306455,0,223.28999,100000,99760,0,0
1990-01-02 02:00:00,4.3150436,-10.269995,82.232233,0,223.28999,100000,99760,0,0
1990-01-02 03:00:00,4.2704215,-10.529974,83.236525,0,223.28999,100000,99760,0,0
1990-01-02 04:00:00,4.2467868,-10.790015,84.245396,0,180.67999,100000,99760,0,0
1990-01-02 05:00:00,3.9805779,-11.259985,85.217548,0,180.67999,100000,99760,0,0
1990-01-02 06:00:00,3.7146871,-11.720007,86.108832,0,180.67999,100000,99760,0,0
1990-01-02 07:00:00,3.4509854,-12.190009,87.002854,0,172.88,100000,99760,0,0
1990-01-02 08:00:00,3.5955666,-12.13999,86.498755,0,172.88,100000,99760,0,0
1990-01-02 09:00:00,3.7500533,-12.090002,86.003967,49.023998,172.88,100000,99760,0,0
1990-01-02 10:00:00,3.9028836,-12.030005,85.442741,194.16,170.63,100000,99760,0,0
1990-01-02 11:00:00,3.9318317,-11.090002,83.116864,295.168,170.63,100000,99760,0,0
1990-01-02 12:00:00,3.9610226,-10.13999,80.67968,376.57599,170.64,100000,99760,0,0
1990-01-02 13:00:00,3.9903133,-9.1900085,78.164877,409.45901,178.41,100000,99760,0,0
1990-01-02 14:00:00,4.354871,-8.9499878,78.516796,372.983,178.41,100000,99760,0,0
1990-01-02 15:00:00,4.8022077,-8.7099976,78.822183,310.42499,178.41,100000,99760,0,0
1990-01-02 16:00:00,5.3007169,-8.4700073,79.097944,138.464,216.77,100000,99760,0,0
1990-01-02 17:00:00,5.0379558,-8.6600098,80.866065,47.535999,216.77,100000,99760,0,0
1990-01-02 18:00:00,4.8005521,-8.8599915,82.726562,0,216.77,100000,99760,0,0
1990-01-02 19:00:00,4.612548,-9.0499939,84.550933,0,248.78,100000,99760,0,0
1990-01-02 20:00:00,4.550176,-9.0099854,84.549684,0,248.78,100000,99760,0,0
1990-01-02 21:00:00,4.5195575,-8.9700073,84.543027,0,248.78,100000,99760,0,0
1990-01-02 22:00:00,4.5213381,-8.9299988,84.520488,0,214.19,100000,99760,0,0
1990-01-02 23:00:00,4.2941472,-9.2399963,84.386397,0,214.19,100000,99760,0,0
1990-01-03 00:00:00,4.0756963,-9.5499939,84.193874,0,214.19,100000,99760,0,0
1990-01-03 01:00:00,3.8579788,-9.8599915,83.94626,0,202.86,100000,99760,0,0
1990-01-03 02:00:00,3.8343708,-10.159949,84.087377,0,202.86,100000,99760,0,0
1990-01-03 03:00:00,3.8049047,-10.459998,84.185737,0,202.86,100000,99760,0,0
1990-01-03 04:00:00,3.7843097,-10.759985,84.255379,0,189.63,100000,99760,0,0
1990-01-03 05:00:00,3.8289685,-10.970007,83.733406,0,189.63,100000,99760,0,0
1990-01-03 06:00:00,3.8644663,-11.190009,83.219104,0,189.63,100000,99760,0,0
1990-01-03 07:00:00,3.9091303,-11.4,82.596493,0,196.14999,100000,99760,0,0
1990-01-03 08:00:00,4.8880775,-11.489996,79.200095,0,196.14999,100000,99760,0,0
1990-01-03 09:00:00,5.8876566,-11.570013,75.698732,45.248001,196.14999,100000,99760,0,0
1990-01-03 10:00:00,6.8778265,-11.66001,72.20906,169.632,202.95,100000,99760,0,0
1990-01-03 11:00:00,7.2718911,-11.66001,69.766926,258.01599,202.95,100000,99760,0,0
1990-01-03 12:00:00,7.6778446,-11.66001,67.314561,329.35101,202.95,100000,99760,0,0
1990-01-03 13:00:00,8.093899,-11.66001,64.896103,370.06201,209.42999,100000,99760,0,0
1990-01-03 14:00:00,7.7564232,-11.919989,65.548507,337.45001,209.42999,100000,99760,0,0
1990-01-03 15:00:00,7.4112145,-12.190009,66.289515,281.34,209.42999,100000,99760,0,0
1990-01-03 16:00:00,7.072489,-12.459998,67.007694,176.464,170.8,100000,99760,0,0
1990-01-03 17:00:00,6.2285233,-12.949957,69.206716,61.855999,170.8,100000,99760,0,0
1990-01-03 18:00:00,5.3949051,-13.440009,71.507437,0,170.8,100000,99760,0,0
1990-01-03 19:00:00,4.5912635,-13.929999,73.847044,0,145.82001,100000,99760,0,0
1990-01-03 20:00:00,4.6615448,-14.459998,74.771334,0,145.82001,100000,99760,0,0
1990-01-03 21:00:00,4.7223936,-14.989996,75.661469,0,145.82001,100000,99760,0,0
1990-01-03 22:00:00,4.7835132,-15.509985,76.422474,0,143,100000,99760,0,0
1990-01-03 23:00:00,4.4714649,-15.849951,77.284339,0,143,100000,99760,0,0
1990-01-04 00:00:00,4.1692325,-16.190009,78.13097,0,143,100000,99760,0,0
1990-01-04 01:00:00,3.8910153,-16.519995,78.902615,0,139.66,100000,99760,0,0
1990-01-04 02:00:00,4.2843552,-16.989996,78.473673,0,139.66,100000,99760,0,0
1990-01-04 03:00:00,4.6870567,-17.459998,77.841593,0,139.66,100000,99760,0,0
1990-01-04 04:00:00,5.0880646,-17.929999,77.093697,0,146.27,100000,99760,0,0
1990-01-04 05:00:00,5.073559,-18.299994,76.064893,0,146.27,100000,99760,0,0
1990-01-04 06:00:00,5.07001,-18.679999,74.995714,0,146.27,100000,99760,0,0
1990-01-04 07:00:00,5.0743473,-19.049994,73.703959,0,164.88,100000,99760,0,0
1990-01-04 08:00:00,5.7085551,-19.120001,72.163768,0,164.88,100000,99760,0,0
1990-01-04 09:00:00,6.3517242,-19.189993,70.541174,47.712002,164.88,100000,99760,0,0
1990-01-04 10:00:00,7.0074602,-19.260001,68.942633,168.336,188.77,100000,99760,0,0
1990-01-04 11:00:00,6.8291508,-18.989996,67.022353,256.12799,188.77,100000,99760,0,0
1990-01-04 12:00:00,6.6631902,-18.709998,65.113515,327.104,188.77,100000,99760,0,0
1990-01-04 13:00:00,6.5184201,-18.429999,63.21675,378.01001,183.67,100000,99760,0,0
1990-01-04 14:00:00,6.3846064,-18.129996,64.277795,345.03699,183.67,100000,99760,0,0
1990-01-04 15:00:00,6.246767,-17.829993,65.219036,288.189,183.67,100000,99760,0,0
1990-01-04 16:00:00,6.1214786,-17.530005,66.077916,183.15199,138.3,100000,99760,0,0
1990-01-04 17:00:00,5.3537275,-17.870001,69.44012,65.543999,138.3,100000,99760,0,0
1990-01-04 18:00:00,4.6300322,-18.220007,72.989548,0,138.3,100000,99760,0,0
1990-01-04 19:00:00,3.9492024,-18.560004,76.676635,0,137.42,100000,99760,0,0
1990-01-04 20:00:00,3.8603626,-18.769995,77.809425,0,137.42,100000,99760,0,0
1990-01-04 21:00:00,3.8275318,-18.980002,78.961361,0,137.42,100000,99760,0,0
1990-01-04 22:00:00,3.8352183,-19.200003,80.212301,0,140.99001,100000,99760,0,0
1990-01-04 23:00:00,3.565277,-19.349997,81.431085,0,140.98,100000,99760,0,0
1990-01-05 00:00:00,3.4480428,-19.510001,82.715496,0,140.98,100000,99760,0,0
1990-01-05 01:00:00,3.4983425,-19.670004,84.008924,0,150.71001,100000,99760,0,0
1990-01-05 02:00:00,3.8639357,-19.599997,83.611679,0,150.71001,100000,99760,0,0
1990-01-05 03:00:00,4.2430178,-19.530005,83.241237,0,150.71001,100000,99760,0,0
1990-01-05 04:00:00,4.6397521,-19.470007,82.955657,0,160.7,100000,99760,0,0
1990-01-05 05:00:00,4.9940064,-19.4,83.004327,0,160.7,100000,99760,0,0
1990-01-05 06:00:00,5.3787454,-19.329993,83.01257,0,160.7,100000,99760,0,0
1990-01-05 07:00:00,5.7966371,-19.260001,83.029763,0,162.82001,100000,99760,0,0
1990-01-05 08:00:00,6.2446296,-18.65,82.82508,0,162.82001,100000,99760,0,0
1990-01-05 09:00:00,6.712153,-18.049994,82.535893,50.023998,162.82001,100000,99760,0,0
1990-01-05 10:00:00,7.1954013,-17.439993,81.997954,196.76801,160.83,100000,99760,0,0
1990-01-05 11:00:00,7.4979731,-15.829993,81.325559,299.44,160.83,100000,99760,0,0
1990-01-05 12:00:00,7.8214896,-14.229987,79.741389,382.55499,160.83,100000,99760,0,0
1990-01-05 13:00:00,8.1531465,-12.62995,77.403039,418.44901,171.39999,100000,99760,0,0
1990-01-05 14:00:00,7.9559351,-11.88999,79.512699,382.35501,171.39999,100000,99760,0,0
1990-01-05 15:00:00,7.7639231,-11.15,81.135424,319.93399,171.39999,100000,99760,0,0
1990-01-05 16:00:00,7.5581809,-10.41001,82.32652,176.144,175.60001,100000,99760,0,0
1990-01-05 17:00:00,7.486441,-10.840002,84.032058,64.351997,175.60001,100000,99760,0,0
1990-01-05 18:00:00,7.4632766,-11.280005,85.831235,0,175.60001,100000,99760,0,0
1990-01-05 19:00:00,7.4796057,-11.709998,87.595204,0,177.33,100000,99760,0,0
1990-01-05 20:00:00,7.5398276,-11.790015,87.828525,0,177.33,100000,99760,0,0
1990-01-05 21:00:00,7.6000592,-11.870001,88.043265,0,177.33,100000,99760,0,0
1990-01-05 22:00:00,7.6537574,-11.949988,88.257371,0,222.17,100000,99760,0,0
1990-01-05 23:00:00,7.3984662,-11.560004,88.52751,0,222.17,100000,99760,0,0
1990-01-06 00:00:00,7.1367919,-11.179968,88.795924,0,222.17,100000,99760,0,0
1990-01-06 01:00:00,6.8752965,-10.790015,88.878069,0,266.59,100000,99760,0,0
1990-01-06 02:00:00,6.3833065,-10.41001,89.192225,0,266.59,100000,99760,0,0
1990-01-06 03:00:00,5.8961853,-10.029974,89.399349,0,266.59,100000,99760,0,15.9552
1990-01-06 04:00:00,5.4093715,-9.6399902,89.468877,0,278.04001,100000,99760,0,0
1990-01-06 05:00:00,5.4973904,-9.3200134,89.992437,0,278.04001,100000,99760,0,3.1536
1990-01-06 06:00:00,5.5876379,-8.9899963,90.36442,0,278.04001,100000,99760,0,64.905602
1990-01-06 07:00:00,5.6684832,-8.6600098,90.6554,0,276.32001,100000,99760,0,14.7264
1990-01-06 08:00:00,4.9848269,-8.2200073,90.802638,0,276.32001,100000,99760,0,1.008
1990-01-06 09:00:00,4.3813468,-7.7699646,90.775358,33.672001,276.32001,100000,99760,0,4.9104
1990-01-06 10:00:00,3.8979097,-7.3299927,90.71935,89.071999,280.76999,100000,99760,0,5.908801
1990-01-06 11:00:00,3.6447222,-6.7399658,90.540765,135.536,280.76999,100000,99760,0,0.204
1990-01-06 12:00:00,3.3975433,-6.1600098,90.300769,173.231,280.76999,100000,99760,0,2.9232
1990-01-06 13:00:00,3.157784,-5.5799927,89.911201,151.43201,279.85001,100000,99760,0,0.8928
1990-01-06 14:00:00,1.7404023,-5.4100098,89.979467,138.513,279.85001,100000,99760,0,0.2352
1990-01-06 15:00:00,1.1587925,-5.2500061,90.074968,116.115,279.85001,100000,99760,0,0.7008
1990-01-06 16:00:00,2.2165288,-5.0799927,90.102365,142.08,276.63,100000,99760,0,0.6384
1990-01-06 17:00:00,2.3210557,-5.5300049,91.252524,52.976002,276.63,100000,99760,0,0.3456
1990-01-06 18:00:00,2.425387,-5.9799866,92.394478,0,276.63,100000,99760,0,0
1990-01-06 19:00:00,2.5381884,-6.419989,93.426721,0,268.07999,100000,99760,0,2.4048
1990-01-06 20:00:00,3.4767946,-6.4100098,93.01871,0,268.07999,100000,99760,0,2.7432
1990-01-06 21:00:00,4.4254944,-6.4,92.61097,0,268.07999,100000,99760,0,0.5136
1990-01-06 22:00:00,5.3981202,-6.3899902,92.20783,0,247.33,100000,99760,0,3.9264
1990-01-06 23:00:00,4.9553708,-7.0099854,92.4013,0,247.33,100000,99760,0,0.6624
1990-01-07 00:00:00,4.5230522,-7.6199707,92.337115,0,247.33,100000,99760,0,1.6416
1990-01-07 01:00:00,4.0852051,-8.2299866,92.05273,0,240.94,100000,99760,0,0
1990-01-07 02:00:00,3.8832976,-8.630011,91.767191,0,240.94,100000,99760,0,0
1990-01-07 03:00:00,3.6917747,-9.0199951,91.308532,0,240.92999,100000,99760,0,0
1990-01-07 04:00:00,3.509074,-9.4100098,90.736043,0,236.75999,100000,99760,0,0
1990-01-07 05:00:00,3.4580053,-10.019995,90.962872,0,236.75999,100000,99760,0,0
1990-01-07 06:00:00,3.4033219,-10.620001,90.902483,0,236.75999,100000,99760,0,0
1990-01-07 07:00:00,3.3501343,-11.229987,90.733378,0,248.03,100000,99760,0,0
1990-01-07 08:00:00,3.1928828,-11.040015,89.039579,0,248.03,100000,99760,0,0
1990-01-07 09:00:00,3.0627113,-10.850012,87.370854,48.416,248.03,100000,99760,0,0
1990-01-07 10:00:00,2.9560107,-10.66001,85.76249,183.472,221.05,100000,99760,0,0
1990-01-07 11:00:00,2.3348019,-9.880011,83.538121,279.12,221.05,100000,99760,0,0
1990-01-07 12:00:00,2.0802163,-9.1000122,81.308419,356.82999,221.05,100000,99760,0,2.0352
1990-01-07 13:00:00,2.3212496,-8.3100037,79.020322,425.905,187.34,100000,99760,0,0
1990-01-07 14:00:00,2.866444,-8.4100098,78.303841,389.95801,187.34,100000,99760,0,0
1990-01-07 15:00:00,3.4206726,-8.5099854,77.59195,327.49701,187.34,100000,99760,0,0
1990-01-07 16:00:00,3.9857998,-8.6099915,76.835751,214.576,169.2,100000,99760,0,0
1990-01-07 17:00:00,3.8993589,-10.269995,80.786933,81.632004,169.2,100000,99760,0,0
1990-01-07 18:00:00,3.8651777,-11.919989,84.406771,0,169.2,100000,99760,0,0
1990-01-07 19:00:00,3.893135,-13.570013,87.635864,0,165.11,100000,99760,0,0
1990-01-07 20:00:00,4.3204168,-13.899969,87.170768,0,165.11,100000,99760,0,0
1990-01-07 21:00:00,4.7514735,-14.229987,86.629109,0,165.11,100000,99760,0,0
1990-01-07 22:00:00,5.1880826,-14.560004,86.007453,0,179.11,100000,99760,0,0
1990-01-07 23:00:00,4.9787548,-14.63996,85.726729,0,179.11,100000,99760,0,0
1990-01-08 00:00:00,4.7762433,-14.720007,85.439869,0,179.11,100000,99760,0,0
1990-01-08 01:00:00,4.5966183,-14.799994,85.114651,0,180.00999,100000,99760,0,0
1990-01-08 02:00:00,4.2115318,-15.250006,85.90067,0,180.00999,100000,99760,0,0
1990-01-08 03:00:00,4.0056459,-15.699988,86.638981,0,180.00999,100000,99760,0,0
1990-01-08 04:00:00,3.987844,-16.15,87.333934,0,162.64999,100000,99760,0,0
1990-01-08 05:00:00,3.7458911,-16.829993,87.986541,0,162.64999,100000,99760,0,0
1990-01-08 06:00:00,3.494138,-17.510001,88.451585,0,162.64999,100000,99760,0,0
1990-01-08 07:00:00,3.242607,-18.189993,88.692302,0,159.00999,100000,99760,0,0
1990-01-08 08:00:00,3.3379334,-17.489996,87.783421,0,159.00999,100000,99760,0,0
1990-01-08 09:00:00,3.4623837,-16.780005,86.601633,60.296001,159.00999,100000,99760,0,0
1990-01-08 10:00:00,3.6222921,-16.069952,85.342737,201.71201,167.75999,100000,99760,0,0
1990-01-08 11:00:00,3.6944553,-14.470007,86.222397,306.75201,167.75999,100000,99760,0,0
1990-01-08 12:00:00,3.7821686,-12.870001,85.722341,392.25101,167.75999,100000,99760,0,9.2448
1990-01-08 13:00:00,3.8694316,-11.269965,84.192672,431.45599,178.35001,100000,99760,0,0
1990-01-08 14:00:00,3.8364177,-10.929968,82.836149,395.435,178.35001,100000,99760,0,0
1990-01-08 15:00:00,3.8006447,-10.600012,81.546385,332.711,178.35001,100000,99760,0,0
1990-01-08 16:00:00,3.7850496,-10.259985,80.210401,213.856,175.09,100000,99760,0,0
1990-01-08 17:00:00,3.5771636,-11.709967,81.806823,82.991997,175.09,100000,99760,0,0
1990-01-08 18:00:00,3.3824992,-13.16001,82.734591,0,175.09,100000,99760,0,0
1990-01-08 19:00:00,3.2244845,-14.609991,82.716236,0,167.07001,100000,99760,0,0
1990-01-08 20:00:00,3.2144984,-15.259985,82.554404,0,167.07001,100000,99760,0,0
1990-01-08 21:00:00,3.238827,-15.919989,82.205139,0,167.07001,100000,99760,0,0
1990-01-08 22:00:00,3.2987422,-16.570013,81.517501,0,163.75999,100000,99760,0,0
1990-01-08 23:00:00,3.2432238,-16.959998,82.035597,0,163.75999,100000,99760,0,0
1990-01-09 00:00:00,3.1888871,-17.349997,82.46572,0,163.75999,100000,99760,0,0
1990-01-09 01:00:00,3.1400636,-17.730002,82.823529,0,163.49001,100000,99760,0,0
1990-01-09 02:00:00,2.9389964,-18.039999,83.413886,0,163.49001,100000,99760,0,0
1990-01-09 03:00:00,2.8577614,-18.349997,83.992977,0,163.49001,100000,99760,0,0
1990-01-09 04:00:00,2.9134172,-18.659995,84.491155,0,163.97,100000,99760,0,0
1990-01-09 05:00:00,2.8708883,-18.890005,85.34877,0,163.97,100000,99760,0,0
1990-01-09 06:00:00,2.8293109,-19.129996,86.259509,0,163.97,100000,99760,0,0
1990-01-09 07:00:00,2.7956576,-19.360007,87.075553,0,173.89,100000,99760,0,0
1990-01-09 08:00:00,2.4904619,-18.390005,85.946058,0,173.89,100000,99760,0,0
1990-01-09 09:00:00,2.1927608,-17.429999,84.609413,57.976002,173.89,100000,99760,0,0
1990-01-09 10:00:00,1.8952573,-16.459998,82.928553,185.248,187.56,100000,99760,0,0
1990-01-09 11:00:00,1.4436066,-15.000006,83.331095,281.552,187.56,100000,99760,0,0
1990-01-09 12:00:00,1.00005,-13.540015,82.700975,360.06799,187.56,100000,99760,0,0
1990-01-09 13:00:00,0.55470714,-12.070013,81.194301,402.28,209.75999,100000,99760,0,0
1990-01-09 14:00:00,0.64660652,-11.509985,79.90928,369.04501,209.75999,100000,99760,0,0
1990-01-09 15:00:00,1.2567418,-10.949988,78.594096,311.08899,209.75999,100000,99760,0,0
1990-01-09 16:00:00,1.9448651,-10.38999,77.249058,174.592,260.88,100000,99760,0,0
1990-01-09 17:00:00,2.1121794,-10.560004,80.148122,69.087997,260.88,100000,99760,0,0
1990-01-09 18:00:00,2.2915715,-10.729987,83.119924,0,260.88,100000,99760,0,0
1990-01-09 19:00:00,2.490502,-10.9,86.171942,0,269.51999,100000,99760,0,0
1990-01-09 20:00:00,2.5423217,-11.040015,87.207725,0,269.51999,100000,99760,0,60.777597
1990-01-09 21:00:00,2.6303041,-11.179999,88.286716,0,269.51999,100000,99760,0,0
1990-01-09 22:00:00,2.7480356,-11.320013,89.355778,0,268.11005,100000,99760,0,8.5968
1990-01-09 23:00:00,2.7734636,-11.13999,89.354018,0,268.11005,100000,99760,0,2.736
1990-01-10 00:00:00,2.8020351,-10.969946,89.405621,0,268.10999,100000,99760,0,3.4272
1990-01-10 01:00:00,2.8276492,-10.799994,89.447506,0,270.95004,100000,99760,0,0
1990-01-10 02:00:00,2.9007757,-10.620001,89.664657,0,270.95004,100000,99760,0,0
1990-01-10 03:00:00,2.9908026,-10.440009,89.871244,0,270.95004,100000,99760,0,0
1990-01-10 04:00:00,3.0875394,-10.269995,90.126316,0,271.95999,100000,99760,0,0
1990-01-10 05:00:00,3.2571921,-10.009985,90.594514,0,271.95999,100000,99760,0,0
1990-01-10 06:00:00,3.4200732,-9.7500061,91.008721,0,271.95999,100000,99760,0,0
1990-01-10 07:00:00,3.5933966,-9.4899963,91.365496,0,278.85999,100000,99760,0,0
1990-01-10 08:00:00,3.7702255,-8.8599915,91.62683,0,278.85999,100000,99760,0,0
1990-01-10 09:00:00,3.9592045,-8.2299866,91.691066,41.416,278.85999,100000,99760,0,0
1990-01-10 10:00:00,4.1380671,-7.5999512,91.542133,128.384,285.10001,100000,99760,0,0
1990-01-10 11:00:00,4.3917764,-6.5099854,91.497266,194.976,285.10001,100000,99760,0,0
1990-01-10 12:00:00,4.6771998,-5.4099487,90.868293,249.36501,285.10001,100000,99760,0,0
1990-01-10 13:00:00,4.9724037,-4.3100037,89.790684,290.01001,279.82999,100000,99760,0,0
1990-01-10 14:00:00,5.1031361,-3.919989,89.955982,266.32999,279.82999,100000,99760,0,0
1990-01-10 15:00:00,5.2396281,-3.5299744,90.032153,224.90601,279.82999,100000,99760,0,0
1990-01-10 16:00:00,5.3891096,-3.1399902,90.036148,133.888,281.28,100000,99760,0,0
1990-01-10 17:00:00,4.7877447,-3.5799927,91.744741,54,281.28,100000,99760,0,0
1990-01-10 18:00:00,4.2060196,-4.0099854,93.40909,0,281.28,100000,99760,0,0
1990-01-10 19:00:00,3.6432129,-4.4499878,95.168141,0,274.97,100000,99760,0,0
1990-01-10 20:00:00,3.634185,-5.0499634,96.092474,0,274.97,100000,99760,0,0
1990-01-10 21:00:00,3.6282916,-5.6600098,96.985365,0,274.97,100000,99760,0,0
1990-01-10 22:00:00,3.6129213,-6.2599854,97.700204,0,223.89999,100000,99760,0,0
1990-01-10 23:00:00,3.4972132,-7.1200012,98.404881,0,223.89999,100000,99760,0,0
1990-01-11 00:00:00,3.3909438,-7.9799561,98.797985,0,223.89999,100000,99760,0,0.4152
1990-01-11 01:00:00,3.3092749,-8.8299622,98.755686,0,227,100000,99760,0,0.4752
1990-01-11 02:00:00,3.2907445,-9.0000061,98.711095,0,227,100000,99760,0,0.2736
1990-01-11 03:00:00,3.2722621,-9.1600098,98.567494,0,227,100000,99760,0,0
1990-01-11 04:00:00,3.2538285,-9.3299622,98.489461,0,219.85001,100000,99760,0,0
1990-01-11 05:00:00,3.2607055,-9.4400085,98.278531,0,219.85001,100000,99760,0,0
1990-01-11 06:00:00,3.269159,-9.5499634,98.063126,0,219.85001,100000,99760,0,0
1990-01-11 07:00:00,3.2791767,-9.669989,97.89375,0,219.55,100000,99760,0,0
1990-01-11 08:00:00,3.2967408,-8.9700073,96.793675,0,219.55,100000,99760,0,0
1990-01-11 09:00:00,3.3143627,-8.2699951,95.561369,57.848,219.55,100000,99760,0,0
1990-01-11 10:00:00,3.3320414,-7.5700134,94.216892,168.448,266.75,100000,99760,0,0
1990-01-11 11:00:00,3.3365401,-5.5499939,95.813848,255.60001,266.76001,100000,99760,0,0
1990-01-11 12:00:00,3.4132097,-3.5300049,95.196985,326.89801,266.76001,100000,99760,0,16.056001
1990-01-11 13:00:00,3.5533224,-1.5099854,93.041354,388.11899,254.31,100000,99760,0,0
1990-01-11 14:00:00,2.7319043,-1.0199951,93.621313,356.772,254.31,100000,99760,0,8.472
1990-01-11 15:00:00,1.992511,-0.53000488,94.054299,301.85001,254.31,100000,99760,0,0
1990-01-11 16:00:00,1.4205632,-0.040014648,94.345999,192.84801,263.95001,100000,99760,0,0
1990-01-11 17:00:00,1.9079046,-0.98999634,96.328625,79.264,263.95004,100000,99760,0,0
1990-01-11 18:00:00,2.5999999,-1.9299988,98.078683,0,263.95004,100000,99760,0,0
1990-01-11 19:00:00,3.3659471,-2.880011,99.727599,0,242.37,100000,99760,0,0
1990-01-11 20:00:00,3.3331367,-3.2200073,99.855481,0,242.37,100000,99760,0,0
1990-01-11 21:00:00,3.3140009,-3.5499634,99.854903,0,242.37,100000,99760,0,0
1990-01-11 22:00:00,3.3034678,-3.8899902,99.867746,0,245.98,100000,99760,0,0
1990-01-11 23:00:00,3.1156702,-3.9199585,99.604788,0,245.98,100000,99760,0,0
1990-01-12 00:00:00,2.969882,-3.9599976,99.402866,0,245.98,100000,99760,0,0
1990-01-12 01:00:00,2.8723683,-3.9899963,99.134675,0,245.83,100000,99760,0,0
1990-01-12 02:00:00,2.756701,-3.9299988,99.297953,0,245.83,100000,99760,0,0
1990-01-12 03:00:00,2.6509621,-3.87995,99.545785,0,245.83,100000,99760,0,0
1990-01-12 04:00:00,2.5475086,-3.8200134,99.708266,0,244.64999,100000,99760,0,0
1990-01-12 05:00:00,2.6040353,-3.9,99.631352,0,244.64999,100000,99760,0,0
1990-01-12 06:00:00,2.6674519,-3.9799866,99.567277,0,244.64999,100000,99760,0,0
1990-01-12 07:00:00,2.7518176,-4.0600037,99.483636,0,254.31,100000,99760,0,0
1990-01-12 08:00:00,2.1321585,-3.2599854,98.825661,0,254.31,100000,99760,0,0
1990-01-12 09:00:00,1.5321227,-2.459967,97.946787,53.271999,254.32001,100000,99760,0,0
1990-01-12 10:00:00,1.0107918,-1.6600098,96.878205,153.136,322.01001,100000,99760,0,0
1990-01-12 11:00:00,1.3865425,-1.0599731,95.580414,232.112,322.01001,100000,99760,0,0
1990-01-12 12:00:00,1.8056855,-0.45999756,94.238433,296.83899,322.01001,100000,99760,0,0
1990-01-12 13:00:00,2.2440365,0.14000855,92.854726,375.651,292.47,100000,99760,0,0
1990-01-12 14:00:00,2.263537,0.27001343,93.713514,345.62299,292.47,100000,99760,0,0
1990-01-12 15:00:00,2.3055152,0.39998779,94.553032,292.96899,292.47,100000,99760,0,0
1990-01-12 16:00:00,2.3520416,0.54000244,95.298515,198.576,242.98,100000,99760,0,0
1990-01-12 17:00:00,2.809644,-0.37000122,96.514777,83.136002,242.98,100000,99760,0,0.4752
1990-01-12 18:00:00,3.273912,-1.2699951,97.419465,0,242.98,100000,99760,0,0
1990-01-12 19:00:00,3.7385158,-2.169989,98.035921,0,237.86,100000,99760,0,0
1990-01-12 20:00:00,3.542612,-2.5600037,98.411319,0,237.86,100000,99760,0,0
1990-01-12 21:00:00,3.358467,-2.9499878,98.711857,0,237.86,100000,99760,0,0
1990-01-12 22:00:00,3.1945266,-3.3399719,98.963219,0,237.89,100000,99760,0,0
1990-01-12 23:00:00,3.0720027,-3.4799866,98.650229,0,237.89,100000,99760,0,0
