datetime,wq_po4_gramsPerMeterCubed_1,wq_pop_gramsPerMeterCubed_1,wq_nh4_gramsPerMeterCubed_1,wq_no3_gramsPerMeterCubed_1,wq_sio2_gramsPerMeterCubed_1,wq_po4_gramsPerMeterCubed_2,wq_pop_gramsPerMeterCubed_2,wq_nh4_gramsPerMeterCubed_2,wq_no3_gramsPerMeterCubed_2,wq_sio2_gramsPerMeterCubed_2
1995-03-22 00:00:00,0.055355066,0.027031297,0.357946562,5.058761278,3.747562228,0,0,0,0,0
1995-03-23 00:00:00,0.05585902,0.02712867,0.358111811,5.037366256,3.728300474,0,0,0,0,0
1995-03-24 00:00:00,0.055734168,0.026244769,0.340671356,5.038808918,3.621399378,0,0,0,0,0
1995-03-25 00:00:00,0.053782611,0.020698219,0.213534833,5.246960191,2.80840226,0,0,0,0,0
1995-03-26 00:00:00,0.054954031,0.021368848,0.223337798,5.132775144,2.850131873,0,0,0,0,0
1995-03-27 00:00:00,0.059574612,0.026532358,0.309712189,4.758166582,3.291140448,0,0,0,0,0
1995-03-28 00:00:00,0.062189707,0.03056086,0.386259593,4.65940846,3.688564121,0,0,0,0,0
1995-03-29 00:00:00,0.061377221,0.027515863,0.318865101,4.73385991,3.268542282,0,0,0,0,0
1995-03-30 00:00:00,0.063559246,0.031451036,0.403269559,4.571218005,3.764201156,0,0,0,0,0
1995-03-31 00:00:00,0.062584062,0.029042948,0.360355022,4.589327305,3.539403086,0,0,0,0,0
1995-04-01 00:00:00,0.060353724,0.022946728,0.231887156,4.768827105,2.771435953,0,0,0,0,0
1995-04-02 00:00:00,0.061103318,0.024969154,0.285657451,4.661811246,3.130355108,0,0,0,0,0
1995-04-03 00:00:00,0.060962429,0.02420615,0.273821235,4.672090459,3.069458551,0,0,0,0,0
1995-04-04 00:00:00,0.060712704,0.022561477,0.237957831,4.741606587,2.837200302,0,0,0,0,0
1995-04-05 00:00:00,0.060753566,0.020463929,0.184139583,4.861355513,2.451946196,0,0,0,0,0
1995-04-06 00:00:00,0.061651658,0.021064375,0.195360302,4.806236778,2.50494741,0,0,0,0,0
1995-04-07 00:00:00,0.063236868,0.023365321,0.242636288,4.684849141,2.771850772,0,0,0,0,0
1995-04-08 00:00:00,0.065967665,0.02699575,0.308568784,4.490032212,3.119339685,0,0,0,0,0
1995-04-09 00:00:00,0.067796297,0.028101491,0.315622379,4.465085544,3.080642694,0,0,0,0,0
1995-04-10 00:00:00,0.070894278,0.03181159,0.372950719,4.328735911,3.334567197,0,0,0,0,0
1995-04-11 00:00:00,0.077091736,0.038452958,0.459755278,4.048819642,3.676870412,0,0,0,0,0
1995-04-12 00:00:00,0.082968937,0.047470083,0.602497214,3.866470964,4.336312982,0,0,0,0,0
1995-04-13 00:00:00,0.080796556,0.043170741,0.535084075,3.929390685,4.011963948,0,0,0,0,0
1995-04-14 00:00:00,0.075393624,0.032576979,0.360071044,4.12463528,3.147304989,0,0,0,0,0
1995-04-15 00:00:00,0.07381923,0.029096865,0.305301819,4.178552983,2.882916895,0,0,0,0,0
1995-04-16 00:00:00,0.073294271,0.027181105,0.273505187,4.206713245,2.718121924,0,0,0,0,0
1995-04-17 00:00:00,0.073715285,0.02651763,0.26045545,4.182911722,2.64201621,0,0,0,0,0
1995-04-18 00:00:00,0.077398928,0.031027911,0.334170951,3.926090162,3.022819246,0,0,0,0,0
1995-04-19 00:00:00,0.077582595,0.029532931,0.300807096,3.98582535,2.800520332,0,0,0,0,0
1995-04-20 00:00:00,0.078400649,0.029807426,0.303527595,3.970196548,2.79429177,0,0,0,0,0
1995-04-21 00:00:00,0.07970824,0.030717911,0.316622502,3.90823144,2.847365111,0,0,0,0,0
1995-04-22 00:00:00,0.079567084,0.02954728,0.297061652,3.94664544,2.733112007,0,0,0,0,0
1995-04-23 00:00:00,0.07937645,0.028321079,0.276941025,3.987765494,2.617565608,0,0,0,0,0
1995-04-24 00:00:00,0.079389352,0.02749161,0.263307456,4.023823819,2.532575969,0,0,0,0,0
1995-04-25 00:00:00,0.079577737,0.027148461,0.258757089,4.049851996,2.496046574,0,0,0,0,0
1995-04-26 00:00:00,0.081820664,0.030260272,0.312723335,3.896201366,2.781156395,0,0,0,0,0
1995-04-27 00:00:00,0.083824111,0.031628482,0.327086719,3.824969282,2.813781199,0,0,0,0,0
1995-04-28 00:00:00,0.08421295,0.031426789,0.322235897,3.860699413,2.759613058,0,0,0,0,0
1995-04-29 00:00:00,0.084325203,0.030829576,0.313047625,3.889430664,2.698051516,0,0,0,0,0
1995-04-30 00:00:00,0.084258874,0.030007757,0.301034789,3.924595115,2.625990458,0,0,0,0,0
1995-05-01 00:00:00,0.084032727,0.029001314,0.286159193,3.977630349,2.536860093,0,0,0,0,0
1995-05-02 00:00:00,0.083893517,0.028260226,0.27580592,4.03076435,2.469187087,0,0,0,0,0
1995-05-03 00:00:00,0.08381094,0.027692262,0.268310439,4.085440769,2.41402781,0,0,0,0,0
1995-05-04 00:00:00,0.083806627,0.027288407,0.263426374,4.138187785,2.37067336,0,0,0,0,0
1995-05-05 00:00:00,0.083817875,0.027086284,0.262797155,4.185439237,2.352871474,0,0,0,0,0
1995-05-06 00:00:00,0.083776509,0.026866794,0.262044122,4.240532117,2.332663436,0,0,0,0,0
1995-05-07 00:00:00,0.083923966,0.02685515,0.264260182,4.277574629,2.328520693,0,0,0,0,0
1995-05-08 00:00:00,0.087602225,0.031989551,0.349735113,3.915685638,2.815937765,0,0,0,0,0
1995-05-09 00:00:00,0.091571086,0.036544862,0.409641233,3.739068047,3.061857143,0,0,0,0,0
1995-05-10 00:00:00,0.094987321,0.039883637,0.445715693,3.645965302,3.166778539,0,0,0,0,0
1995-05-11 00:00:00,0.095502458,0.039520745,0.437476217,3.653915485,3.102855747,0,0,0,0,0
1995-05-12 00:00:00,0.094693513,0.036962457,0.400684021,3.691850975,2.924523352,0,0,0,0,0
1995-05-13 00:00:00,0.094873348,0.035578806,0.378186181,3.68054268,2.809230692,0,0,0,0,0
1995-05-14 00:00:00,0.094483018,0.033842187,0.352267067,3.723542869,2.67078959,0,0,0,0,0
1995-05-15 00:00:00,0.094307784,0.032435079,0.330494937,3.761944796,2.548554728,0,0,0,0,0
1995-05-16 00:00:00,0.094724285,0.031549405,0.314057313,3.769092383,2.447046615,0,0,0,0,0
1995-05-17 00:00:00,0.095260433,0.031196388,0.307013095,3.766843993,2.395170985,0,0,0,0,0
1995-05-18 00:00:00,0.095324186,0.030831733,0.302715937,3.799647936,2.357607152,0,0,0,0,0
1995-05-19 00:00:00,0.095142618,0.031149628,0.315301011,3.795132974,2.441665485,0,0,0,0,0
1995-05-20 00:00:00,0.095098901,0.030778539,0.311328112,3.837438277,2.40449283,0,0,0,0,0
1995-05-21 00:00:00,0.095298425,0.030057708,0.296937814,3.916906539,2.278849415,0,0,0,0,0
1995-05-22 00:00:00,0.095264778,0.029935798,0.297736271,3.956820337,2.266586984,0,0,0,0,0
1995-05-23 00:00:00,0.095643847,0.03053178,0.310762892,3.93005958,2.337707205,0,0,0,0,0
1995-05-24 00:00:00,0.095514565,0.030459108,0.313177649,3.970623768,2.337020526,0,0,0,0,0
1995-05-25 00:00:00,0.095290359,0.030172542,0.311495192,4.036130209,2.304303577,0,0,0,0,0
1995-05-26 00:00:00,0.096713053,0.031720701,0.335695802,3.91612951,2.438295555,0,0,0,0,0
1995-05-27 00:00:00,0.09885631,0.036051831,0.405816362,3.727315232,2.821606528,0,0,0,0,0
1995-05-28 00:00:00,0.101952369,0.03962725,0.449237764,3.594225492,2.997678518,0,0,0,0,0
1995-05-29 00:00:00,0.10222449,0.04013788,0.45797467,3.613782003,3.022692294,0,0,0,0,0
1995-05-30 00:00:00,0.101932263,0.039925261,0.460648108,3.611268976,3.050947914,0,0,0,0,0
1995-05-31 00:00:00,0.100874971,0.037238216,0.42335355,3.68974653,2.85535698,0,0,0,0,0
1995-06-01 00:00:00,0.100182681,0.034197382,0.374520756,3.806736695,2.562277341,0,0,0,0,0
1995-06-02 00:00:00,0.09986738,0.033474723,0.366700962,3.835644602,2.519095616,0,0,0,0,0
1995-06-03 00:00:00,0.099678084,0.032857407,0.35934338,3.868053378,2.470549553,0,0,0,0,0
1995-06-04 00:00:00,0.099570567,0.031972181,0.345186478,3.932566957,2.363152323,0,0,0,0,0
1995-06-05 00:00:00,0.099445129,0.031607017,0.341404309,3.970179104,2.326125766,0,0,0,0,0
1995-06-06 00:00:00,0.099807244,0.031821204,0.345586446,3.953399177,2.340176322,0,0,0,0,0
1995-06-07 00:00:00,0.099577013,0.033213061,0.378998767,3.833170166,2.596879907,0,0,0,0,0
1995-06-08 00:00:00,0.100156705,0.031730469,0.345960062,3.970017418,2.31220617,0,0,0,0,0
1995-06-09 00:00:00,0.099285006,0.032182722,0.364026605,3.962851805,2.448325053,0,0,0,0,0
1995-06-10 00:00:00,0.098723221,0.032170255,0.369961736,3.992743278,2.484184069,0,0,0,0,0
1995-06-11 00:00:00,0.098710573,0.031234169,0.352481942,4.105869684,2.320861896,0,0,0,0,0
1995-06-12 00:00:00,0.098120067,0.03095585,0.353014571,4.162628764,2.313446898,0,0,0,0,0
1995-06-13 00:00:00,0.097420924,0.030678141,0.354305584,4.22385979,2.312550018,0,0,0,0,0
1995-06-14 00:00:00,0.096658007,0.030337815,0.354608503,4.296289291,2.303350417,0,0,0,0,0
1995-06-15 00:00:00,0.09585759,0.029988929,0.35492905,4.37300295,2.293890226,0,0,0,0,0
1995-06-16 00:00:00,0.09502841,0.02965716,0.355692105,4.450716949,2.288041573,0,0,0,0,0
1995-06-17 00:00:00,0.094210587,0.029299541,0.355694997,4.535036206,2.274469938,0,0,0,0,0
1995-06-18 00:00:00,0.093288673,0.029049306,0.358710389,4.608119907,2.289174544,0,0,0,0,0
1995-06-19 00:00:00,0.092322615,0.02874944,0.360901765,4.690978517,2.297099008,0,0,0,0,0
1995-06-20 00:00:00,0.091334535,0.028396139,0.362047705,4.785222127,2.295217041,0,0,0,0,0
1995-06-21 00:00:00,0.090337344,0.028035802,0.362968107,4.884856337,2.290543361,0,0,0,0,0
1995-06-22 00:00:00,0.089310722,0.027729707,0.365231428,4.979115488,2.298748576,0,0,0,0,0
1995-06-23 00:00:00,0.087666825,0.027618078,0.376476484,5.017059996,2.423622565,0,0,0,0,0
1995-06-24 00:00:00,0.087247538,0.027087635,0.368877679,5.182129665,2.306478907,0,0,0,0,0
1995-06-25 00:00:00,0.086616656,0.026862296,0.369837229,5.252201983,2.300094059,0,0,0,0,0
1995-06-26 00:00:00,0.086939894,0.027779531,0.387747318,5.094382237,2.448550957,0,0,0,0,0
1995-06-27 00:00:00,0.087072112,0.027689998,0.385807953,5.113365912,2.407088566,0,0,0,0,0
1995-06-28 00:00:00,0.086091822,0.02718008,0.383151112,5.241674218,2.369159335,0,0,0,0,0
1995-06-29 00:00:00,0.082432703,0.029021735,0.449400784,4.942014874,3.101349754,0,0,0,0,0
1995-06-30 00:00:00,0.081573384,0.029238728,0.460607643,4.933213582,3.208341027,0,0,0,0,0
1995-07-01 00:00:00,0.082306339,0.027410026,0.417708142,5.291157939,2.725011542,0,0,0,0,0
1995-07-02 00:00:00,0.082237647,0.026497092,0.399485062,5.517355045,2.496655037,0,0,0,0,0
1995-07-03 00:00:00,0.081484089,0.026025337,0.395572653,5.654921384,2.437441838,0,0,0,0,0
1995-07-04 00:00:00,0.083978936,0.030574811,0.465530456,5.044495406,2.981264117,0,0,0,0,0
1995-07-05 00:00:00,0.087265905,0.03316899,0.490556143,4.65746195,3.12531071,0,0,0,0,0
1995-07-06 00:00:00,0.085869618,0.036576786,0.562136629,4.493483541,3.699919753,0,0,0,0,0
1995-07-07 00:00:00,0.085299772,0.032269669,0.485479831,4.924353057,3.042150061,0,0,0,0,0
1995-07-08 00:00:00,0.084586464,0.032586177,0.49565851,4.954514197,3.115206783,0,0,0,0,0
1995-07-09 00:00:00,0.08494735,0.032870685,0.498258895,4.890469888,3.126433734,0,0,0,0,0
1995-07-10 00:00:00,0.083517635,0.031196939,0.478574597,5.036498082,2.998272493,0,0,0,0,0
1995-07-11 00:00:00,0.081927167,0.029462926,0.458601356,5.204127193,2.868484735,0,0,0,0,0
1995-07-12 00:00:00,0.080509963,0.027970329,0.441217309,5.36457889,2.75007767,0,0,0,0,0
1995-07-13 00:00:00,0.078737339,0.027855719,0.45231895,5.362426499,2.911333731,0,0,0,0,0
1995-07-14 00:00:00,0.078085025,0.025999234,0.420863118,5.638274383,2.605852307,0,0,0,0,0
1995-07-15 00:00:00,0.077330526,0.026118482,0.428079927,5.646047582,2.675444428,0,0,0,0,0
1995-07-16 00:00:00,0.076953027,0.031394848,0.532772573,4.77799343,3.754690248,0,0,0,0,0
1995-07-17 00:00:00,0.078142233,0.025942542,0.41900758,5.503704674,2.590474642,0,0,0,0,0
1995-07-18 00:00:00,0.077353241,0.025685737,0.41896528,5.56841945,2.587937186,0,0,0,0,0
1995-07-19 00:00:00,0.076172533,0.026117346,0.435498519,5.479445199,2.79150732,0,0,0,0,0
1995-07-20 00:00:00,0.076481819,0.025475034,0.419876018,5.58009297,2.599644398,0,0,0,0,0
1995-07-21 00:00:00,0.075464516,0.025011531,0.417412431,5.67059435,2.585040901,0,0,0,0,0
1995-07-22 00:00:00,0.075504029,0.026777002,0.449140883,5.47151465,2.860495618,0,0,0,0,0
1995-07-23 00:00:00,0.076143795,0.026491875,0.438790934,5.409496323,2.757012162,0,0,0,0,0
1995-07-24 00:00:00,0.075001863,0.026039028,0.437059536,5.520942678,2.744762065,0,0,0,0,0
1995-07-25 00:00:00,0.072561706,0.031042902,0.54809688,4.914128395,3.914666745,0,0,0,0,0
1995-07-26 00:00:00,0.073615239,0.026667811,0.455364847,5.550548111,2.901218465,0,0,0,0,0
1995-07-27 00:00:00,0.073274466,0.035634649,0.622229369,4.572768033,4.498440785,0,0,0,0,0
1995-07-28 00:00:00,0.073316189,0.033112451,0.574059188,4.804264409,4.039938179,0,0,0,0,0
1995-07-29 00:00:00,0.072116574,0.026476469,0.458616002,5.563002453,2.950677795,0,0,0,0,0
1995-07-30 00:00:00,0.071316124,0.025285239,0.441448439,5.653436771,2.820597434,0,0,0,0,0
1995-07-31 00:00:00,0.070526265,0.025253819,0.445526336,5.622385734,2.894374087,0,0,0,0,0
1995-08-01 00:00:00,0.070715315,0.024737238,0.433086179,5.628803522,2.765999322,0,0,0,0,0
1995-08-02 00:00:00,0.069949746,0.024895659,0.439955983,5.617914649,2.848905986,0,0,0,0,0
1995-08-03 00:00:00,0.070962616,0.025877669,0.449826358,5.368508781,2.939070496,0,0,0,0,0
1995-08-04 00:00:00,0.069958228,0.030476044,0.540915745,4.87180822,3.868966401,0,0,0,0,0
1995-08-05 00:00:00,0.068939973,0.026342049,0.4682961,5.472131473,3.119472507,0,0,0,0,0
1995-08-06 00:00:00,0.067057985,0.029402712,0.538630538,5.08124106,3.923323205,0,0,0,0,0
1995-08-07 00:00:00,0.066836075,0.024587093,0.447484087,5.690562072,2.972762141,0,0,0,0,0
1995-08-08 00:00:00,0.066476607,0.023366856,0.425368798,5.804650587,2.759342795,0,0,0,0,0
1995-08-09 00:00:00,0.065325271,0.026170854,0.486835557,5.264615734,3.521603223,0,0,0,0,0
1995-08-10 00:00:00,0.064537308,0.025259398,0.474163248,5.292751036,3.451948728,0,0,0,0,0
1995-08-11 00:00:00,0.063231156,0.024013791,0.458202607,5.436216731,3.34579123,0,0,0,0,0
1995-08-12 00:00:00,0.061975977,0.022967842,0.445339275,5.574412257,3.263082842,0,0,0,0,0
1995-08-13 00:00:00,0.061034635,0.022115524,0.433605241,5.686404693,3.176834284,0,0,0,0,0
1995-08-14 00:00:00,0.061392011,0.020722341,0.400879562,5.961275144,2.748132302,0,0,0,0,0
1995-08-15 00:00:00,0.06255094,0.021307225,0.401302898,5.843827066,2.679258321,0,0,0,0,0
1995-08-16 00:00:00,0.065419924,0.02571961,0.46286307,5.001935263,3.296647796,0,0,0,0,0
1995-08-17 00:00:00,0.065832466,0.023097865,0.408036191,5.197520763,2.729866481,0,0,0,0,0
1995-08-18 00:00:00,0.06475548,0.022915143,0.409313804,5.2948332,2.746948951,0,0,0,0,0
1995-08-19 00:00:00,0.068002052,0.029010975,0.496893128,4.478221707,3.564226672,0,0,0,0,0
1995-08-20 00:00:00,0.066963589,0.028365531,0.490042813,4.556856363,3.524863003,0,0,0,0,0
1995-08-21 00:00:00,0.065449608,0.026862665,0.47157056,4.678573207,3.408632574,0,0,0,0,0
1995-08-22 00:00:00,0.064019222,0.024811257,0.442172781,4.821210835,3.192339253,0,0,0,0,0
1995-08-23 00:00:00,0.062869768,0.023194524,0.418079443,4.935945645,3.011317694,0,0,0,0,0
1995-08-24 00:00:00,0.06194295,0.021771464,0.395144035,5.061268757,2.817323314,0,0,0,0,0
1995-08-25 00:00:00,0.061080189,0.021039692,0.384788772,5.121417965,2.749581031,0,0,0,0,0
1995-08-26 00:00:00,0.060697383,0.01955318,0.354760611,5.349372099,2.402069166,0,0,0,0,0
1995-08-27 00:00:00,0.059922973,0.019187579,0.350378388,5.397497454,2.379483073,0,0,0,0,0
1995-08-28 00:00:00,0.061669863,0.023166963,0.413615208,4.69090005,3.076165037,0,0,0,0,0
1995-08-29 00:00:00,0.061294308,0.021681261,0.384782556,4.792513879,2.799997642,0,0,0,0,0
1995-08-30 00:00:00,0.060139129,0.021531868,0.387437776,4.850240028,2.858265835,0,0,0,0,0
1995-08-31 00:00:00,0.05912565,0.021032014,0.382160248,4.927752528,2.833819965,0,0,0,0,0
1995-09-01 00:00:00,0.058187132,0.020495541,0.375734254,4.991599977,2.802708122,0,0,0,0,0
1995-09-02 00:00:00,0.057209917,0.01980793,0.366448996,5.076550101,2.741874553,0,0,0,0,0
1995-09-03 00:00:00,0.056255516,0.019031836,0.354891975,5.189322732,2.64763261,0,0,0,0,0
1995-09-04 00:00:00,0.055166285,0.018711391,0.353716665,5.245262385,2.681350012,0,0,0,0,0
1995-09-05 00:00:00,0.054108848,0.017978121,0.343492288,5.381968564,2.599414192,0,0,0,0,0
1995-09-06 00:00:00,0.053162609,0.017888385,0.345841776,5.417219655,2.663764876,0,0,0,0,0
1995-09-07 00:00:00,0.052523174,0.018010164,0.34998561,5.434684993,2.724729489,0,0,0,0,0
1995-09-08 00:00:00,0.051638231,0.017723113,0.347785828,5.483175029,2.742765559,0,0,0,0,0
1995-09-09 00:00:00,0.050542689,0.017244971,0.343117862,5.596822211,2.731292699,0,0,0,0,0
1995-09-10 00:00:00,0.049493387,0.016736879,0.337282402,5.728486984,2.699502486,0,0,0,0,0
1995-09-11 00:00:00,0.048409965,0.016477452,0.337196356,5.810988274,2.747748203,0,0,0,0,0
1995-09-12 00:00:00,0.047531071,0.015659122,0.322808484,6.024618984,2.591672713,0,0,0,0,0
1995-09-13 00:00:00,0.046355887,0.016092179,0.339115953,5.952209472,2.871732408,0,0,0,0,0
1995-09-14 00:00:00,0.045739837,0.0149751,0.31524688,6.298442394,2.54738779,0,0,0,0,0
1995-09-15 00:00:00,0.044757779,0.014584441,0.311029658,6.452745016,2.528735604,0,0,0,0,0
1995-09-16 00:00:00,0.043687678,0.015960903,0.348595683,6.137518029,3.108678991,0,0,0,0,0
1995-09-17 00:00:00,0.043876886,0.014343268,0.305614767,6.598316123,2.46957405,0,0,0,0,0
1995-09-18 00:00:00,0.043143296,0.014049914,0.301518217,6.703697585,2.450359416,0,0,0,0,0
1995-09-19 00:00:00,0.045180755,0.017802002,0.36347141,5.839285148,3.158425663,0,0,0,0,0
1995-09-20 00:00:00,0.045424741,0.019277828,0.390324348,5.569209661,3.489424205,0,0,0,0,0
1995-09-21 00:00:00,0.044629985,0.019106282,0.38936128,5.723938606,3.488292861,0,0,0,0,0
1995-09-22 00:00:00,0.043684103,0.017327725,0.353713981,6.104348055,3.076035968,0,0,0,0,0
1995-09-23 00:00:00,0.042944837,0.017142746,0.35246806,6.198709115,3.094576879,0,0,0,0,0
1995-09-24 00:00:00,0.04225324,0.016806967,0.347680411,6.28306868,3.078246083,0,0,0,0,0
1995-09-25 00:00:00,0.041458398,0.015471512,0.321124111,6.484878658,2.809794731,0,0,0,0,0
1995-09-26 00:00:00,0.040566096,0.014921464,0.313339381,6.615060344,2.770297085,0,0,0,0,0
1995-09-27 00:00:00,0.040009874,0.017426491,0.37482392,6.183662727,3.612876217,0,0,0,0,0
1995-09-28 00:00:00,0.03860498,0.013690253,0.295946629,6.958678818,2.671485916,0,0,0,0,0
1995-09-29 00:00:00,0.037811113,0.013156186,0.287013598,7.114410374,2.607949483,0,0,0,0,0
1995-09-30 00:00:00,0.038700806,0.018075454,0.392902039,6.150270388,3.945270524,0,0,0,0,0
1995-10-01 00:00:00,0.038359047,0.014283101,0.300635235,6.727369874,2.805076361,0,0,0,0,0
1995-10-02 00:00:00,0.037751066,0.013818132,0.291705929,6.827795114,2.739591629,0,0,0,0,0
1995-10-03 00:00:00,0.037607939,0.014044189,0.294456667,6.781722539,2.795170556,0,0,0,0,0
1995-10-04 00:00:00,0.037136557,0.013966298,0.293070942,6.852581047,2.80597616,0,0,0,0,0
1995-10-05 00:00:00,0.042000592,0.021037505,0.400422998,5.852652858,3.75703494,0,0,0,0,0
1995-10-06 00:00:00,0.054790167,0.036001914,0.581144419,4.479019028,4.928895137,0,0,0,0,0
1995-10-07 00:00:00,0.053569825,0.033968465,0.538404586,4.843790351,4.494045084,0,0,0,0,0
1995-10-08 00:00:00,0.055525887,0.038615511,0.623510457,4.476905555,5.301481689,0,0,0,0,0
1995-10-09 00:00:00,0.049467271,0.030403809,0.512610824,4.769362066,4.596771488,0,0,0,0,0
1995-10-10 00:00:00,0.045054496,0.024408519,0.427559567,5.022272557,4.037289253,0,0,0,0,0
1995-10-11 00:00:00,0.042076226,0.020364408,0.366694918,5.224315247,3.621648151,0,0,0,0,0
1995-10-12 00:00:00,0.040095058,0.017677107,0.323416545,5.375261861,3.316071707,0,0,0,0,0
1995-10-13 00:00:00,0.038667836,0.015712017,0.28910746,5.504413606,3.059707709,0,0,0,0,0
1995-10-14 00:00:00,0.037625892,0.014212797,0.260273844,5.621942516,2.826502207,0,0,0,0,0
1995-10-15 00:00:00,0.036966621,0.01355533,0.247522536,5.672915086,2.746320171,0,0,0,0,0
1995-10-16 00:00:00,0.036327551,0.013040702,0.237608578,5.736599793,2.689342389,0,0,0,0,0
1995-10-17 00:00:00,0.035698005,0.012639286,0.230313565,5.80665783,2.658009859,0,0,0,0,0
1995-10-18 00:00:00,0.035118099,0.011523115,0.202232699,6.011905932,2.348074885,0,0,0,0,0
1995-10-19 00:00:00,0.035294881,0.012894272,0.233558041,5.765943698,2.755081508,0,0,0,0,0
1995-10-20 00:00:00,0.034940895,0.012581565,0.225171188,5.808482763,2.691910846,0,0,0,0,0
1995-10-21 00:00:00,0.034392864,0.01224292,0.218267321,5.893367382,2.652450175,0,0,0,0,0
1995-10-22 00:00:00,0.034082185,0.011587144,0.198796459,6.022748508,2.432805136,0,0,0,0,0
1995-10-23 00:00:00,0.034652248,0.013760416,0.247275311,5.742638566,2.99389991,0,0,0,0,0
1995-10-24 00:00:00,0.034262924,0.013189495,0.231844654,5.837301932,2.842423484,0,0,0,0,0
1995-10-25 00:00:00,0.033472471,0.011990279,0.203446316,6.060338672,2.551621472,0,0,0,0,0
1995-10-26 00:00:00,0.033945155,0.013305368,0.228344999,5.957807489,2.809277678,0,0,0,0,0
1995-10-27 00:00:00,0.041019582,0.023541467,0.400938637,4.97441874,4.263753416,0,0,0,0,0
1995-10-28 00:00:00,0.040734519,0.023003129,0.383271543,5.124209775,4.066843703,0,0,0,0,0
1995-10-29 00:00:00,0.039395665,0.021193963,0.349040588,5.295940674,3.789239953,0,0,0,0,0
1995-10-30 00:00:00,0.036323428,0.016498542,0.262767117,5.577290009,3.09459073,0,0,0,0,0
1995-10-31 00:00:00,0.037196807,0.017613217,0.277273958,5.411116904,3.228098652,0,0,0,0,0
1995-11-01 00:00:00,0.043417661,0.025280218,0.385155945,4.877190514,3.973548986,0,0,0,0,0
1995-11-02 00:00:00,0.048987255,0.032892633,0.49397982,4.699440196,4.684885575,0,0,0,0,0
1995-11-03 00:00:00,0.047545819,0.031105284,0.465920706,4.766547873,4.51016851,0,0,0,0,0
1995-11-04 00:00:00,0.04347809,0.025847515,0.389535783,4.853730699,4.056319646,0,0,0,0,0
1995-11-05 00:00:00,0.036994958,0.01658881,0.2361302,5.109286946,2.976468169,0,0,0,0,0
1995-11-06 00:00:00,0.036938382,0.01734055,0.257872883,5.037055079,3.242544102,0,0,0,0,0
1995-11-07 00:00:00,0.035192439,0.015058207,0.218428927,5.105935255,2.985442065,0,0,0,0,0
1995-11-08 00:00:00,0.033208821,0.011899433,0.153865595,5.257162173,2.46083298,0,0,0,0,0
1995-11-09 00:00:00,0.032782628,0.011536445,0.14591324,5.276102636,2.425008597,0,0,0,0,0
1995-11-10 00:00:00,0.033617922,0.01346734,0.187123195,5.154985927,2.832198679,0,0,0,0,0
1995-11-11 00:00:00,0.032924669,0.012410431,0.161806884,5.231994671,2.618857164,0,0,0,0,0
1995-11-12 00:00:00,0.0324016,0.011965681,0.15213615,5.303379795,2.556982593,0,0,0,0,0
1995-11-13 00:00:00,0.031916169,0.011621467,0.144958093,5.370145116,2.519823506,0,0,0,0,0
1995-11-14 00:00:00,0.03141395,0.011266615,0.137763636,5.443553653,2.48337733,0,0,0,0,0
1995-11-15 00:00:00,0.030900544,0.010917095,0.130740353,5.524615874,2.447990691,0,0,0,0,0
1995-11-16 00:00:00,0.03030689,0.010376041,0.118788341,5.625126191,2.362487729,0,0,0,0,0
1995-11-17 00:00:00,0.030251697,0.010990298,0.135230339,5.64914287,2.552413525,0,0,0,0,0
1995-11-18 00:00:00,0.02967157,0.01025845,0.116649202,5.754345355,2.393265291,0,0,0,0,0
1995-11-19 00:00:00,0.029431016,0.010525605,0.125344745,5.810590558,2.511080405,0,0,0,0,0
1995-11-20 00:00:00,0.029338766,0.011128837,0.14289839,5.845731317,2.716728217,0,0,0,0,0
1995-11-21 00:00:00,0.028422654,0.009626887,0.103693817,6.037284989,2.345123697,0,0,0,0,0
1995-11-22 00:00:00,0.028517281,0.010706488,0.134980363,6.027836718,2.696947533,0,0,0,0,0
1995-11-23 00:00:00,0.027726862,0.009407566,0.09981603,6.213180224,2.358579238,0,0,0,0,0
1995-11-24 00:00:00,0.027364456,0.009210005,0.095134469,6.310889143,2.335405629,0,0,0,0,0
1995-11-25 00:00:00,0.027035323,0.009084496,0.092507375,6.403743559,2.333301423,0,0,0,0,0
1995-11-26 00:00:00,0.026960882,0.009231052,0.095241957,6.433125289,2.379218406,0,0,0,0,0
1995-11-27 00:00:00,0.027758171,0.01004062,0.106587761,6.230073501,2.484852946,0,0,0,0,0
1995-11-28 00:00:00,0.027890811,0.010420927,0.113279967,6.244634981,2.554047572,0,0,0,0,0
1995-11-29 00:00:00,0.027809625,0.010550244,0.115048773,6.312934144,2.578679598,0,0,0,0,0
1995-11-30 00:00:00,0.028125191,0.011156338,0.126312786,6.309854692,2.683199626,0,0,0,0,0
1995-12-01 00:00:00,0.027898139,0.010919262,0.119743473,6.331409105,2.646994182,0,0,0,0,0
1995-12-02 00:00:00,0.028150559,0.011423187,0.129026189,6.33260893,2.735517886,0,0,0,0,0
1995-12-03 00:00:00,0.027800846,0.011025945,0.119435359,6.370312882,2.675966893,0,0,0,0,0
1995-12-04 00:00:00,0.027404828,0.010681217,0.11175186,6.453442916,2.630110077,0,0,0,0,0
1995-12-05 00:00:00,0.027881595,0.011821644,0.140718891,6.444679923,2.910520444,0,0,0,0,0
1995-12-06 00:00:00,0.026769937,0.010143069,0.099577134,6.573554238,2.56964513,0,0,0,0,0
